modified_date,jobcountry,AI_count,total,ma_share_perc
2023-11-10,AU,2819,140932,2.01016856033504
2023-11-10,CA,7596,361246,2.08117253519959
2023-11-10,DE,21447,1104829,1.92645321206922
2023-11-10,ES,3404,65366,5.20261401292987
2023-11-10,FR,11766,649878,1.80181696296059
2023-11-10,GB,9803,518876,1.88433589222629
2023-11-10,IE,1150,31701,3.64904498124809
2023-11-10,IN,25210,394113,6.27794807239324
2023-11-10,SG,4647,52939,8.75787488994939
2023-11-10,US,113992,6546014,1.76976140204884
2023-11-11,AU,2748,137909,2.01020685069009
2023-11-11,CA,7512,358165,2.08544445426019
2023-11-11,DE,21340,1105802,1.92764057026436
2023-11-11,ES,3420,65770,5.19900332076839
2023-11-11,FR,11822,652125,1.80559158667376
2023-11-11,GB,9720,516890,1.88703618021243
2023-11-11,IE,1090,31522,3.63795979708158
2023-11-11,IN,24877,388752,6.30705673216173
2023-11-11,SG,4598,52394,8.77338476938475
2023-11-11,US,114433,6504142,1.76503407558585
2023-11-12,AU,2765,137591,2.00878429843289
2023-11-12,CA,7604,358320,2.09220786512991
2023-11-12,DE,21414,1102473,1.92951000901815
2023-11-12,ES,3425,65763,5.19896937853861
2023-11-12,FR,11821,648685,1.80841585791858
2023-11-12,GB,9840,515658,1.88989137546106
2023-11-12,IE,1151,31519,3.63209371313406
2023-11-12,IN,25167,387006,6.34546727886243
2023-11-12,SG,4680,52772,8.79743597180047
2023-11-12,US,116104,6524117,1.75897178340019
2023-11-13,AU,2740,136728,2.00714469788792
2023-11-13,CA,7480,353729,2.09779452544379
2023-11-13,DE,21265,1100299,1.93084510938469
2023-11-13,ES,3392,64772,5.19726756202738
2023-11-13,FR,11904,645159,1.81399874665925
2023-11-13,GB,9762,505020,1.89455983913751
2023-11-13,IE,1134,31152,3.62559799403429
2023-11-13,IN,25083,384550,6.3829888513452
2023-11-13,SG,4672,52378,8.82153905696272
2023-11-13,US,115932,6499428,1.75243382239924
2023-11-14,AU,2734,137324,2.00397582487043
2023-11-14,CA,7493,351879,2.10476057579069
2023-11-14,DE,21211,1105154,1.9306752378206
2023-11-14,ES,3445,66265,5.19969800820407
2023-11-14,FR,11839,643469,1.81923739847021
2023-11-14,GB,9674,507173,1.89760179798332
2023-11-14,IE,1143,31306,3.62490517228212
2023-11-14,IN,24934,382684,6.41747104774943
2023-11-14,SG,4641,52371,8.82593577005472
2023-11-14,US,113821,6488552,1.75468173326645
2023-11-15,AU,2748,138353,1.99844203890645
2023-11-15,CA,7549,352923,2.113443366524
2023-11-15,DE,21158,1104510,1.92943666638579
2023-11-15,ES,3491,65595,5.21617481613956
2023-11-15,FR,11994,645558,1.82656913137904
2023-11-15,GB,9710,510012,1.90132363199548
2023-11-15,IE,1118,31129,3.61160866879674
2023-11-15,IN,24980,384563,6.4504586898862
2023-11-15,SG,4678,52615,8.84024314452939
2023-11-15,US,114937,6452092,1.76233996537124
2023-11-16,AU,2761,138410,1.9969093275767
2023-11-16,CA,7536,353198,2.11984061796704
2023-11-16,DE,21277,1105212,1.92943929358498
2023-11-16,ES,3510,65302,5.24976680325704
2023-11-16,FR,11957,649290,1.83287335981528
2023-11-16,GB,9796,507455,1.90753113634816
2023-11-16,IE,1108,31217,3.59563446864181
2023-11-16,IN,25091,385129,6.47824713361037
2023-11-16,SG,4613,51886,8.85505378592933
2023-11-16,US,115571,6491069,1.76859365908861
2023-11-17,AU,2769,138264,1.99725719368808
2023-11-17,CA,7563,352653,2.12582330683785
2023-11-17,DE,21245,1106239,1.92647724965733
2023-11-17,ES,3533,65404,5.27751108973428
2023-11-17,FR,11997,646470,1.83934148945994
2023-11-17,GB,9909,504797,1.9180584565285
2023-11-17,IE,1074,31007,3.57221849435038
2023-11-17,IN,25081,382904,6.5001847348147
2023-11-17,SG,4481,51676,8.83981225016377
2023-11-17,US,116394,6489138,1.77606204298852
2023-11-18,AU,2673,134637,1.99621719846875
2023-11-18,CA,7351,347196,2.12866481131421
2023-11-18,DE,21280,1106741,1.92546887048877
2023-11-18,ES,3469,64943,5.29774938596221
2023-11-18,FR,11861,645239,1.84296876873149
2023-11-18,GB,9564,501385,1.92192112926454
2023-11-18,IE,993,30468,3.54382631308243
2023-11-18,IN,24498,381369,6.50368537871512
2023-11-18,SG,4333,50586,8.809783252181
2023-11-18,US,114112,6413218,1.77891041163041
2023-11-19,AU,2730,134798,1.99845626779359
2023-11-19,CA,7548,349556,2.13397698187914
2023-11-19,DE,21310,1106384,1.92314513945031
2023-11-19,ES,3537,65077,5.33017856036018
2023-11-19,FR,12021,643036,1.84969893719001
2023-11-19,GB,9834,501894,1.92922632464973
2023-11-19,IE,1068,30674,3.51954209812811
2023-11-19,IN,25120,382517,6.51283229871801
2023-11-19,SG,4420,51282,8.77416458763574
2023-11-19,US,116734,6462563,1.7827245168363
2023-11-20,AU,2715,133468,2.00277294784243
2023-11-20,CA,7500,345257,2.14221722143902
2023-11-20,DE,21255,1102468,1.922472372023
2023-11-20,ES,3521,64701,5.35948218115161
2023-11-20,FR,11976,637517,1.85447202158207
2023-11-20,GB,9671,490174,1.93493776892623
2023-11-20,IE,1069,30229,3.50470260675189
2023-11-20,IN,25088,381852,6.5196031398279
2023-11-20,SG,4396,51358,8.72269999730295
2023-11-20,US,116760,6445148,1.78670582091328
2023-11-21,AU,2744,133547,2.01188656609569
2023-11-21,CA,7530,347825,2.14728244908681
2023-11-21,DE,21227,1101256,1.92365042346724
2023-11-21,ES,3545,64962,5.3963698259047
2023-11-21,FR,11974,637291,1.86004622405877
2023-11-21,GB,9717,491091,1.94511202075488
2023-11-21,IE,1053,30312,3.47939038227444
2023-11-21,IN,25529,387958,6.52885927591907
2023-11-21,SG,4380,51670,8.66771397066975
2023-11-21,US,116196,6430258,1.79425402449804
2023-11-22,AU,2821,134368,2.02806293167016
2023-11-22,CA,7480,348019,2.1487559417419
2023-11-22,DE,21376,1102413,1.92699594362849
2023-11-22,ES,3530,65180,5.40975835782521
2023-11-22,FR,12039,638631,1.86393173724703
2023-11-22,GB,9711,495576,1.95306362370168
2023-11-22,IE,1039,30377,3.45493961241075
2023-11-22,IN,25772,391054,6.54238919781248
2023-11-22,SG,4401,51938,8.60808025203365
2023-11-22,US,115479,6354808,1.79936828180755
2023-11-23,AU,2817,134395,2.0425289398931
2023-11-23,CA,7564,347892,2.15455459402838
2023-11-23,DE,21316,1104970,1.92756039160249
2023-11-23,ES,3563,65381,5.42041102206124
2023-11-23,FR,12027,639180,1.86965739255266
2023-11-23,GB,9845,497714,1.9598673579829
2023-11-23,IE,1062,30434,3.44639249673837
2023-11-23,IN,26532,401313,6.5561518393039
2023-11-23,SG,4423,52008,8.55291110587266
2023-11-23,US,115443,6400770,1.80267087362907
2023-11-24,AU,2811,133785,2.05659206972554
2023-11-24,CA,7577,347516,2.15965890810724
2023-11-24,DE,21401,1107346,1.92929865827427
2023-11-24,ES,3568,65205,5.43043426797157
2023-11-24,FR,12014,638599,1.87330528206252
2023-11-24,GB,9800,495660,1.96189513974147
2023-11-24,IE,1049,30259,3.44682152153228
2023-11-24,IN,26509,402187,6.56200994640382
2023-11-24,SG,4432,51823,8.53588974329993
2023-11-24,US,115478,6374227,1.80523730037113
2023-11-25,AU,2772,131364,2.07442475756069
2023-11-25,CA,7454,344184,2.16658093264661
2023-11-25,DE,21446,1105498,1.93175262584418
2023-11-25,ES,3602,65213,5.45641017120075
2023-11-25,FR,12001,635575,1.88044497881927
2023-11-25,GB,9783,494755,1.97187030270802
2023-11-25,IE,999,30075,3.45575560897725
2023-11-25,IN,26507,403152,6.58361560293302
2023-11-25,SG,4408,51597,8.53267850244691
2023-11-25,US,113851,6321828,1.80832213424967
2023-11-26,AU,2790,130771,2.08988874992788
2023-11-26,CA,7545,344059,2.1713848141836
2023-11-26,DE,21321,1103998,1.93248964337772
2023-11-26,ES,3603,65122,5.4703519606813
2023-11-26,FR,12022,635665,1.88356419701758
2023-11-26,GB,9848,492412,1.97766650038278
2023-11-26,IE,1064,30050,3.4641826509765
2023-11-26,IN,26725,401779,6.59570679133128
2023-11-26,SG,4429,51699,8.52523396333141
2023-11-26,US,115354,6341237,1.81015036055428
2023-11-27,AU,2775,129265,2.10596836879415
2023-11-27,CA,7511,340768,2.17593396347592
2023-11-27,DE,21306,1100243,1.93370881331575
2023-11-27,ES,3584,64565,5.48592896729961
2023-11-27,FR,12039,637038,1.88517877210001
2023-11-27,GB,9707,481177,1.98400537266758
2023-11-27,IE,1061,29710,3.46916106173135
2023-11-27,IN,26658,399773,6.60973529225094
2023-11-27,SG,4404,51540,8.52313342214576
2023-11-27,US,115001,6314948,1.8115069990662
2023-11-28,AU,2765,129482,2.11750045742705
2023-11-28,CA,7475,340776,2.1800255710184
2023-11-28,DE,21374,1102517,1.93529860276048
2023-11-28,ES,3581,64792,5.49591189330375
2023-11-28,FR,12013,638461,1.88555953103782
2023-11-28,GB,9692,480606,1.98942894352798
2023-11-28,IE,1033,29726,3.46933257505833
2023-11-28,IN,26707,401672,6.6195361318076
2023-11-28,SG,4397,51708,8.52694018000176
2023-11-28,US,114018,6328568,1.81073850627323
2023-11-29,AU,2775,129883,2.12279760953036
2023-11-29,CA,7432,341063,2.18427723044421
2023-11-29,DE,21067,1097696,1.93246752406481
2023-11-29,ES,3596,65061,5.51181889230334
2023-11-29,FR,11963,625872,1.88931482298747
2023-11-29,GB,9720,482838,1.99708031045911
2023-11-29,IE,1027,29738,3.47406727832423
2023-11-29,IN,26779,403070,6.62715970081093
2023-11-29,SG,4396,51744,8.53009823156093
2023-11-29,US,113861,6339551,1.80771722162742
2023-11-30,AU,2750,128943,2.12803549402333
2023-11-30,CA,7438,340270,2.18594483134017
2023-11-30,DE,21218,1101398,1.9320901793332
2023-11-30,ES,3572,65145,5.51661282348056
2023-11-30,FR,12013,627193,1.89413336571225
2023-11-30,GB,9693,482142,2.00170316169356
2023-11-30,IE,1039,29508,3.47857595368374
2023-11-30,IN,26759,404968,6.62664315357779
2023-11-30,SG,4387,51586,8.53006744380461
2023-11-30,US,113085,6315960,1.80584354672346
2023-12-01,AU,2791,127363,2.14092718645517
2023-12-01,CA,7386,337159,2.1874200534651
2023-12-01,DE,21099,1099946,1.93002534136562
2023-12-01,ES,3530,64599,5.51554251863942
2023-12-01,FR,11900,634099,1.89347233240399
2023-12-01,GB,9567,473553,2.00785999709356
2023-12-01,IE,1038,28920,3.49607230356239
2023-12-01,IN,26260,404318,6.6128824595787
2023-12-01,SG,4393,51270,8.53237834561513
2023-12-01,US,113616,6298413,1.80473550388839
2023-12-02,AU,2725,124378,2.15246072344178
2023-12-02,CA,7176,330361,2.18834393442432
2023-12-02,DE,20986,1096386,1.92633487038836
2023-12-02,ES,3492,64120,5.50448538996544
2023-12-02,FR,11817,632334,1.89069796075604
2023-12-02,GB,9439,470202,2.01215896586692
2023-12-02,IE,991,28854,3.51219183402457
2023-12-02,IN,25832,401289,6.59321338326481
2023-12-02,SG,4327,50365,8.53925709945063
2023-12-02,US,111591,6234697,1.80315256228604
2023-12-03,AU,2730,124231,2.16160623643864
2023-12-03,CA,7320,333591,2.1885390721401
2023-12-03,DE,21079,1096260,1.92512869661474
2023-12-03,ES,3541,64507,5.49829028351674
2023-12-03,FR,11886,632293,1.88906609691346
2023-12-03,GB,9566,469059,2.01779482763101
2023-12-03,IE,1050,28939,3.52469986989025
2023-12-03,IN,26290,401905,6.57745340089308
2023-12-03,SG,4405,50615,8.55869378868786
2023-12-03,US,113298,6266472,1.80156601609644
2023-12-04,AU,2679,122841,2.1664798302397
2023-12-04,CA,7284,331027,2.18800847963826
2023-12-04,DE,20949,1084573,1.92442330538742
2023-12-04,ES,3523,64258,5.48851752704441
2023-12-04,FR,11802,628460,1.88736376080578
2023-12-04,GB,9431,458900,2.02319295167532
2023-12-04,IE,1053,28582,3.54083540092182
2023-12-04,IN,26183,398840,6.56266820568644
2023-12-04,SG,4404,50518,8.58338882125869
2023-12-04,US,113149,6260839,1.79958858728476
2023-12-05,AU,2673,123406,2.17084970868962
2023-12-05,CA,7290,330660,2.18960255505912
2023-12-05,DE,20996,1086826,1.92345317168198
2023-12-05,ES,3526,64245,5.4830100913265
2023-12-05,FR,11869,631956,1.88687537248743
2023-12-05,GB,9439,459248,2.02872092801574
2023-12-05,IE,1033,28446,3.56317392995873
2023-12-05,IN,26301,400099,6.55190615855186
2023-12-05,SG,4402,50516,8.61346753906148
2023-12-05,US,112790,6264105,1.79943668111397
2023-12-06,AU,2729,126134,2.17471168084474
2023-12-06,CA,7261,331363,2.1913429746912
2023-12-06,DE,20989,1089191,1.92457101448347
2023-12-06,ES,3555,64570,5.47994324530056
2023-12-06,FR,11831,634545,1.88017142676894
2023-12-06,GB,9464,461142,2.03432074160781
2023-12-06,IE,1044,28727,3.58899076866481
2023-12-06,IN,26307,402240,6.5371013228082
2023-12-06,SG,4356,50387,8.6348126863107
2023-12-06,US,114190,6272435,1.80293140858617
2023-12-07,AU,2695,125870,2.17590777305556
2023-12-07,CA,7263,331440,2.19211949782471
2023-12-07,DE,21111,1094985,1.9247868547122
2023-12-07,ES,3554,64521,5.48353341074187
2023-12-07,FR,11780,637503,1.87052500599472
2023-12-07,GB,9476,463673,2.03907475193379
2023-12-07,IE,1046,28748,3.60576719068848
2023-12-07,IN,26510,404420,6.52958474176272
2023-12-07,SG,4324,50316,8.64759019411598
2023-12-07,US,114292,6293307,1.80659197288678
2023-12-08,AU,2715,125987,2.17070919926064
2023-12-08,CA,7410,332389,2.19764204511647
2023-12-08,DE,21584,1096222,1.93203816502
2023-12-08,ES,3657,64860,5.50836441045951
2023-12-08,FR,12061,648129,1.8682702079009
2023-12-08,GB,9599,467506,2.04378561886025
2023-12-08,IE,1082,28793,3.62985950417499
2023-12-08,IN,26311,401788,6.53724054384497
2023-12-08,SG,4366,50667,8.6545451950604
2023-12-08,US,114117,6289407,1.80809894598572
2023-12-09,AU,2606,123442,2.15931076830822
2023-12-09,CA,7192,327455,2.20109391474796
2023-12-09,DE,21656,1097850,1.94039186250776
2023-12-09,ES,3601,63969,5.53454305466954
2023-12-09,FR,12023,647248,1.86666535895497
2023-12-09,GB,9348,463816,2.04493123342775
2023-12-09,IE,978,28155,3.63544459791226
2023-12-09,IN,25412,396269,6.53374905730155
2023-12-09,SG,4246,50049,8.63917410337861
2023-12-09,US,111031,6190609,1.80862763605831
2023-12-10,AU,2660,123420,2.15327121465948
2023-12-10,CA,7411,330039,2.20840654278318
2023-12-10,DE,21705,1096108,1.94858869128257
2023-12-10,ES,3626,64363,5.55516373747204
2023-12-10,FR,12063,646876,1.86452021750982
2023-12-10,GB,9623,464772,2.04937055840205
2023-12-10,IE,1097,28624,3.66460554834972
2023-12-10,IN,26471,400666,6.54309233243753
2023-12-10,SG,4322,50540,8.61755818819188
2023-12-10,US,114551,6281429,1.81086228906818
2023-12-11,AU,2611,122142,2.14710091018708
2023-12-11,CA,7357,327671,2.21480870724663
2023-12-11,DE,21660,1093426,1.95564384829892
2023-12-11,ES,3619,64162,5.57771007829523
2023-12-11,FR,12010,643508,1.86286433898382
2023-12-11,GB,9469,453926,2.05378355767545
2023-12-11,IE,1090,28366,3.68724720971383
2023-12-11,IN,26286,398776,6.54693270770894
2023-12-11,SG,4295,50369,8.59032753621222
2023-12-11,US,114308,6262518,1.81343691816862
2023-12-12,AU,2586,122316,2.13969732672899
2023-12-12,CA,7373,326212,2.22273800454698
2023-12-12,DE,21596,1093751,1.96173322616996
2023-12-12,ES,3593,64136,5.59396622988607
2023-12-12,FR,12021,646942,1.86000566753674
2023-12-12,GB,9456,452292,2.05883616645009
2023-12-12,IE,1096,28218,3.72333344030098
2023-12-12,IN,26293,397679,6.55235997360807
2023-12-12,SG,4249,50619,8.5446147482661
2023-12-12,US,114251,6238641,1.81783233237486
2023-12-13,AU,2598,121899,2.13508311769879
2023-12-13,CA,7398,327396,2.23250891484769
2023-12-13,DE,21770,1096071,1.97018445882319
2023-12-13,ES,3595,64059,5.60916067913385
2023-12-13,FR,12052,650611,1.85828095354405
2023-12-13,GB,9507,454762,2.06430013916301
2023-12-13,IE,1091,28344,3.75403735893172
2023-12-13,IN,26345,403650,6.55044120498934
2023-12-13,SG,4258,50764,8.50786430135502
2023-12-13,US,114523,6226310,1.82052300649856
2023-12-14,AU,2585,121650,2.13277606982568
2023-12-14,CA,7387,326974,2.24220237017379
2023-12-14,DE,21820,1099792,1.97819015969879
2023-12-14,ES,3622,64715,5.62181262090013
2023-12-14,FR,11908,653254,1.85471523478642
2023-12-14,GB,9602,456292,2.07296765101682
2023-12-14,IE,1097,28369,3.78666349913394
2023-12-14,IN,26160,404709,6.53741794481163
2023-12-14,SG,4265,50817,8.47917469626181
2023-12-14,US,114239,6229278,1.82306818349385
2023-12-15,AU,2591,120754,2.13144755133942
2023-12-15,CA,7383,325222,2.24803465233026
2023-12-15,DE,21719,1096271,1.97993679791037
2023-12-15,ES,3630,64297,5.62286657298883
2023-12-15,FR,11944,643890,1.85386955657695
2023-12-15,GB,9602,452898,2.08252315068444
2023-12-15,IE,1085,28369,3.79619770756351
2023-12-15,IN,26184,420957,6.49050857925687
2023-12-15,SG,4243,50549,8.44728714085306
2023-12-15,US,114826,6199710,1.82845205486508
2023-12-16,AU,2530,117788,2.13670667596604
2023-12-16,CA,7386,322804,2.26114085460007
2023-12-16,DE,21894,1095365,1.98368008611592
2023-12-16,ES,3633,64027,5.62927793343533
2023-12-16,FR,11786,642067,1.8507377077182
2023-12-16,GB,9523,450041,2.09689101126974
2023-12-16,IE,1024,28017,3.82209708845949
2023-12-16,IN,25965,420647,6.45619693988804
2023-12-16,SG,4207,50120,8.43445410669182
2023-12-16,US,113201,6144941,1.83540103123964
2023-12-17,AU,2550,117246,2.1395169646226
2023-12-17,CA,7441,323126,2.26933009151627
2023-12-17,DE,21879,1094150,1.98645813408111
2023-12-17,ES,3626,64139,5.63208866463818
2023-12-17,FR,11913,640649,1.84998226036179
2023-12-17,GB,9645,448528,2.10830384792857
2023-12-17,IE,1084,28116,3.82538389888736
2023-12-17,IN,26240,420500,6.40383129532459
2023-12-17,SG,4244,50323,8.41757942107857
2023-12-17,US,114575,6115181,1.84253964541138
2023-12-18,AU,2512,116225,2.14289542122049
2023-12-18,CA,7436,321561,2.27893431934239
2023-12-18,DE,21650,1091068,1.98693879446555
2023-12-18,ES,3596,63738,5.63229382130574
2023-12-18,FR,11813,634289,1.84942048868407
2023-12-18,GB,9527,439965,2.11964337485729
2023-12-18,IE,1072,27770,3.82790566742149
2023-12-18,IN,26032,418003,6.35183643646004
2023-12-18,SG,4200,50156,8.39569417720299
2023-12-18,US,115043,6147525,1.84912518827988
2023-12-19,AU,2521,116226,2.15073169800976
2023-12-19,CA,7467,320900,2.28846381734496
2023-12-19,DE,21640,1088782,1.98880342576106
2023-12-19,ES,3596,63651,5.63906522561203
2023-12-19,FR,11629,632088,1.84679892996083
2023-12-19,GB,9546,437739,2.13251005555279
2023-12-19,IE,1057,27565,3.82083812216969
2023-12-19,IN,25966,418227,6.29426160536066
2023-12-19,SG,4152,50061,8.38137991874345
2023-12-19,US,114270,6147141,1.85306355825433
2023-12-20,AU,2535,116411,2.15735407671083
2023-12-20,CA,7513,321555,2.29943666092601
2023-12-20,DE,21763,1091929,1.98978815476615
2023-12-20,ES,3585,63677,5.64163127731319
2023-12-20,FR,11731,635744,1.845774217813
2023-12-20,GB,9634,439705,2.14686296488447
2023-12-20,IE,1035,27603,3.80661716331109
2023-12-20,IN,25920,419161,6.2452741043554
2023-12-20,SG,4227,50461,8.37979882123704
2023-12-20,US,114721,6143876,1.85704950504687
2023-12-21,AU,2563,116314,2.1685782824358
2023-12-21,CA,7492,320104,2.31104927572213
2023-12-21,DE,21706,1092795,1.99011263447457
2023-12-21,ES,3596,63858,5.64654507823173
2023-12-21,FR,11694,637921,1.84724106611117
2023-12-21,GB,9741,441594,2.16136555532546
2023-12-21,IE,1099,27643,3.82215903232772
2023-12-21,IN,25983,420236,6.20513848238071
2023-12-21,SG,4271,50372,8.39209256433782
2023-12-21,US,113486,6139290,1.85913744737842
2023-12-22,AU,2560,116017,2.17727664809559
2023-12-22,CA,7544,318533,2.32508010605034
2023-12-22,DE,21873,1097151,1.99189082046609
2023-12-22,ES,3602,63796,5.64660886065431
2023-12-22,FR,11643,633741,1.84469972680243
2023-12-22,GB,9824,443951,2.17461307621376
2023-12-22,IE,1093,27769,3.83807996349455
2023-12-22,IN,25781,418538,6.19651883587159
2023-12-22,SG,4337,50246,8.42604930350201
2023-12-22,US,113744,6126391,1.85978092817799
2023-12-23,AU,2500,113268,2.18573778081039
2023-12-23,CA,7404,314762,2.33424835066138
2023-12-23,DE,21868,1093433,1.99205565572111
2023-12-23,ES,3611,63390,5.64979648706749
2023-12-23,FR,11627,628619,1.84669630426777
2023-12-23,GB,9737,441683,2.18725490756043
2023-12-23,IE,1009,27327,3.84342212859252
2023-12-23,IN,25344,404907,6.20888755268292
2023-12-23,SG,4270,49482,8.45969870943205
2023-12-23,US,111766,6062855,1.8599627697984
2023-12-24,AU,2545,113306,2.19591144741006
2023-12-24,CA,7484,315464,2.34418572307816
2023-12-24,DE,21987,1096109,1.99295268801214
2023-12-24,ES,3628,63530,5.65798809081466
2023-12-24,FR,11711,627476,1.84767425051573
2023-12-24,GB,9966,441358,2.20263540348141
2023-12-24,IE,1103,27527,3.86506770029214
2023-12-24,IN,25808,415301,6.20518722418047
2023-12-24,SG,4312,49555,8.4979734775787
2023-12-24,US,113745,6100202,1.85867627590622
2023-12-25,AU,2531,112363,2.20893942333542
2023-12-25,CA,7485,313531,2.35487918832352
2023-12-25,DE,21915,1093918,1.99567485095302
2023-12-25,ES,3625,63334,5.66967061274727
2023-12-25,FR,11636,622035,1.84885054004806
2023-12-25,GB,9858,437312,2.21532487426385
2023-12-25,IE,1101,27330,3.88910472703724
2023-12-25,IN,25663,411879,6.20561677981079
2023-12-25,SG,4294,49158,8.54957712810385
2023-12-25,US,113719,6090800,1.85806067579534
2023-12-26,AU,2526,111756,2.2219724765894
2023-12-26,CA,7457,311048,2.36494862682564
2023-12-26,DE,21904,1090638,1.99864966569047
2023-12-26,ES,3619,62791,5.68595734096432
2023-12-26,FR,11603,616546,1.85487344609507
2023-12-26,GB,9833,433209,2.2280468116768
2023-12-26,IE,1097,27145,3.91863145170478
2023-12-26,IN,25535,409032,6.21050217673088
2023-12-26,SG,4301,49135,8.61522754964285
2023-12-26,US,113509,6070693,1.85961404462754
2023-12-27,AU,2533,111662,2.23494729775183
2023-12-27,CA,7383,309418,2.37203917382471
2023-12-27,DE,21921,1090508,2.00109048937353
2023-12-27,ES,3603,62897,5.70001974572023
2023-12-27,FR,11580,617458,1.85918653325542
2023-12-27,GB,9774,431165,2.23888497712334
2023-12-27,IE,1085,26952,3.95807185727011
2023-12-27,IN,25457,409519,6.21515014539812
2023-12-27,SG,4299,49026,8.6712347397613
2023-12-27,US,113266,6070461,1.85941597851875
2023-12-28,AU,2522,111310,2.24383676268005
2023-12-28,CA,7362,309050,2.37798909832838
2023-12-28,DE,22062,1092521,2.00581668051561
2023-12-28,ES,3597,62838,5.71330531271065
2023-12-28,FR,11604,617859,1.86560882650461
2023-12-28,GB,9850,433233,2.24856083245226
2023-12-28,IE,1085,27028,3.96359549085428
2023-12-28,IN,25359,410734,6.21388079141864
2023-12-28,SG,4290,48923,8.71265829026215
2023-12-28,US,113214,6053628,1.86251088565177
2023-12-29,AU,2501,110368,2.25233422035856
2023-12-29,CA,7384,308326,2.38177628849914
2023-12-29,DE,22023,1088479,2.01005439668859
2023-12-29,ES,3583,62709,5.72295836918495
2023-12-29,FR,11547,614307,1.87167928356957
2023-12-29,GB,9831,433941,2.25608348013647
2023-12-29,IE,1093,26961,3.98044693967818
2023-12-29,IN,25387,409882,6.21873201838607
2023-12-29,SG,4293,48966,8.7320547287783
2023-12-29,US,113612,6034703,1.86622819660683
2023-12-30,AU,2442,108461,2.25866933845108
2023-12-30,CA,7244,303584,2.3866200827556
2023-12-30,DE,21977,1085989,2.01344663713585
2023-12-30,ES,3562,62139,5.72807661583659
2023-12-30,FR,11447,610524,1.87529881912508
2023-12-30,GB,9699,432657,2.26139881498573
2023-12-30,IE,1030,26698,4.0041109306715
2023-12-30,IN,24866,405174,6.20128934986549
2023-12-30,SG,4243,48155,8.75801617643417
2023-12-30,US,110592,5968007,1.86760333895563
2023-12-31,AU,2472,107556,2.26612757576358
2023-12-31,CA,7334,303626,2.39277625433585
2023-12-31,DE,21972,1080589,2.01736404828548
2023-12-31,ES,3572,61714,5.73911974372382
2023-12-31,FR,11467,607267,1.87843168316053
2023-12-31,GB,9778,431221,2.26275365862018
2023-12-31,IE,1076,26731,4.00672721928314
2023-12-31,IN,24755,401587,6.19414723796191
2023-12-31,SG,4235,48126,8.77206964862978
2023-12-31,US,110976,5962384,1.86712598612985
2024-01-01,AU,2454,105375,2.27702825793012
2024-01-01,CA,7265,300034,2.39764318300735
2024-01-01,DE,21717,1062297,2.02322034866569
2024-01-01,ES,3515,60385,5.75302803945361
2024-01-01,FR,11336,597995,1.88200793100521
2024-01-01,GB,9623,418846,2.26893613343237
2024-01-01,IE,1077,26363,4.01483164184337
2024-01-01,IN,24235,393943,6.18288892878207
2024-01-01,SG,4123,46884,8.78049047840216
2024-01-01,US,110236,5900253,1.86730668115251
2024-01-02,AU,2492,106766,2.28757040995633
2024-01-02,CA,7224,297506,2.40204420295856
2024-01-02,DE,21731,1063240,2.02828911484893
2024-01-02,ES,3500,59987,5.76317556145775
2024-01-02,FR,11282,595271,1.88391298997327
2024-01-02,GB,9501,415814,2.27109481145813
2024-01-02,IE,1078,26338,4.02221530661742
2024-01-02,IN,24209,393654,6.16960735648128
2024-01-02,SG,4132,46935,8.78766622514568
2024-01-02,US,109811,5879346,1.86701457002271
2024-01-03,AU,2493,107842,2.29375073527103
2024-01-03,CA,7292,300745,2.4075517549743
2024-01-03,DE,21662,1064098,2.03193921274502
2024-01-03,ES,3496,60183,5.77468074020378
2024-01-03,FR,11278,597515,1.88563481751609
2024-01-03,GB,9529,425371,2.2672777441795
2024-01-03,IE,1093,27100,4.02329174340901
2024-01-03,IN,24376,396322,6.16021266442279
2024-01-03,SG,4131,47509,8.77714880348654
2024-01-03,US,110198,5919271,1.86641842077252
2024-01-04,AU,2506,108736,2.29931076253718
2024-01-04,CA,7411,303967,2.41554529731084
2024-01-04,DE,21761,1064786,2.03541504491893
2024-01-04,ES,3468,60491,5.77594373565994
2024-01-04,FR,11258,601470,1.88472755333607
2024-01-04,GB,9547,433645,2.25698732407613
2024-01-04,IE,1085,27442,4.01464002513542
2024-01-04,IN,24471,399585,6.15307479236031
2024-01-04,SG,4121,47319,8.76859073791388
2024-01-04,US,111690,5970459,1.86649358506887
2024-01-05,AU,2503,109904,2.30093744152919
2024-01-05,CA,7476,307130,2.42115681679432
2024-01-05,DE,21761,1066532,2.03785351849465
2024-01-05,ES,3474,60119,5.78520742441518
2024-01-05,FR,11421,604820,1.88596346181785
2024-01-05,GB,9573,440214,2.24400286721741
2024-01-05,IE,1121,27673,4.01419373762825
2024-01-05,IN,24758,403617,6.14454610667794
2024-01-05,SG,4194,48071,8.76248887250503
2024-01-05,US,111441,5986627,1.86347280496059
2024-01-06,AU,2459,107904,2.3048484388713
2024-01-06,CA,7449,307772,2.42603369312981
2024-01-06,DE,21842,1067170,2.04114442998276
2024-01-06,ES,3470,60159,5.79031287935631
2024-01-06,FR,11320,606417,1.88478567877234
2024-01-06,GB,9436,442000,2.22873315823997
2024-01-06,IE,1071,27446,4.02051389235857
2024-01-06,IN,24531,403836,6.13560027638415
2024-01-06,SG,4162,47415,8.75772918746124
2024-01-06,US,109053,5933734,1.86129664315501
