date,jobcountry,GenAI_share_postings
2020-12-22,GB,0.00708088587750046
2020-12-22,IE,0
2020-12-22,US,0.00133316904770394
2020-12-23,AU,0.00277717567421585
2020-12-23,CA,0.00163181831801164
2020-12-23,DE,0.00165600589763278
2020-12-23,FR,0.00275847525062301
2020-12-23,GB,0.00653684166988977
2020-12-23,IE,0
2020-12-23,US,0.00133008285036546
2020-12-24,AU,0.00282517054579329
2020-12-24,CA,0.00169081274031591
2020-12-24,DE,0.00165631787565698
2020-12-24,FR,0.0027616306824339
2020-12-24,GB,0.00599609970759679
2020-12-24,IE,0
2020-12-24,US,0.00132327846772747
2020-12-25,AU,0.00286791652097268
2020-12-25,CA,0.00175199885828267
2020-12-25,DE,0.0016570798291034
2020-12-25,FR,0.00276769565365919
2020-12-25,GB,0.00545496585420495
2020-12-25,IE,0
2020-12-25,US,0.00131733475853767
2020-12-26,AU,0.00290856293222996
2020-12-26,CA,0.00181593557688112
2020-12-26,DE,0.00165388037463443
2020-12-26,FR,0.00277971171790802
2020-12-26,GB,0.00496858340242717
2020-12-26,IE,0
2020-12-26,US,0.00130831895878128
2020-12-27,AU,0.00294887810760071
2020-12-27,CA,0.00188005230505734
2020-12-27,DE,0.00165042919057306
2020-12-27,FR,0.00278986727838962
2020-12-27,GB,0.00454044863203656
2020-12-27,IE,0
2020-12-27,US,0.00129931192460803
2020-12-28,AU,0.00298828709473053
2020-12-28,CA,0.00194403511892009
2020-12-28,DE,0.00164686605160289
2020-12-28,FR,0.00279922691120133
2020-12-28,GB,0.00410271596259964
2020-12-28,IE,0
2020-12-28,US,0.0012897577317198
2020-12-29,AU,0.00301265388767439
2020-12-29,CA,0.00195527398379215
2020-12-29,DE,0.00164477029011804
2020-12-29,FR,0.00280690312861895
2020-12-29,GB,0.00406285473562986
2020-12-29,IE,0
2020-12-29,US,0.00128618677139543
2020-12-30,AU,0.00304084765894124
2020-12-30,CA,0.00196409190821939
2020-12-30,DE,0.00164319188798225
2020-12-30,FR,0.00281606982668682
2020-12-30,GB,0.00396748506527924
2020-12-30,IE,0
2020-12-30,US,0.00128744551839613
2020-12-31,AU,0.00306750606508337
2020-12-31,CA,0.00197599588427541
2020-12-31,DE,0.00164333365276
2020-12-31,FR,0.00282759568076401
2020-12-31,GB,0.003818139255629
2020-12-31,IE,0
2020-12-31,US,0.0012920583649456
2021-01-01,AU,0.00309750844139529
2021-01-01,CA,0.00199081858472887
2021-01-01,DE,0.00164692999639261
2021-01-01,FR,0.00284240351656244
2021-01-01,GB,0.00349763840290242
2021-01-01,IE,0
2021-01-01,US,0.00123875259301051
2021-01-02,AU,0.00312704948380832
2021-01-02,CA,0.00200818727278097
2021-01-02,DE,0.00165151685814246
2021-01-02,FR,0.00285582539945397
2021-01-02,GB,0.00317195959768456
2021-01-02,IE,0
2021-01-02,US,0.00118859473255428
2021-01-03,AU,0.00315785033884543
2021-01-03,CA,0.00202347631274256
2021-01-03,DE,0.0016568538828552
2021-01-03,FR,0.00287233855773998
2021-01-03,GB,0.00284730463844653
2021-01-03,IE,0
2021-01-03,US,0.00113859335073878
2021-01-04,AU,0.00317612803390199
2021-01-04,CA,0.00204016027503208
2021-01-04,DE,0.00166304971107439
2021-01-04,FR,0.00288931091717381
2021-01-04,GB,0.00252264574062052
2021-01-04,IE,0
2021-01-04,US,0.00108831369981127
2021-01-05,AU,0.00318317211863931
2021-01-05,CA,0.00205173375278082
2021-01-05,DE,0.00166833256498034
2021-01-05,FR,0.00290109861402547
2021-01-05,GB,0.00225296812283333
2021-01-05,IE,0
2021-01-05,US,0.00103147661388468
2021-01-06,AU,0.00317692392302364
2021-01-06,CA,0.00205567013472679
2021-01-06,DE,0.00167269977009647
2021-01-06,FR,0.00290716370028155
2021-01-06,GB,0.00203719927432085
2021-01-06,IE,0
2021-01-06,US,0.000973040672534536
2021-01-07,AU,0.00315973050942052
2021-01-07,CA,0.00205292789389868
2021-01-07,DE,0.00167554280067291
2021-01-07,FR,0.00290716226026534
2021-01-07,GB,0.00187260026690148
2021-01-07,IE,0
2021-01-07,US,0.000922517187682626
2021-01-08,AU,0.0031260869990025
2021-01-08,CA,0.00204131078723784
2021-01-08,DE,0.00169572752525489
2021-01-08,FR,0.00289852673036595
2021-01-08,GB,0.00222372339626515
2021-01-08,IE,0
2021-01-08,US,0.000951201588469113
2021-01-09,AU,0.00309619763852325
2021-01-09,CA,0.00202480033646994
2021-01-09,DE,0.00171493152020149
2021-01-09,FR,0.00288325488087205
2021-01-09,GB,0.00263576567102226
2021-01-09,IE,0
2021-01-09,US,0.00097617447213694
2021-01-10,AU,0.00306149516875213
2021-01-10,CA,0.00200658708476409
2021-01-10,DE,0.00173512860257296
2021-01-10,FR,0.00286735089602387
2021-01-10,GB,0.00304383382923161
2021-01-10,IE,0
2021-01-10,US,0.000999426577829409
2021-01-11,AU,0.00302901870071659
2021-01-11,CA,0.0019885506726889
2021-01-11,DE,0.00175456297950676
2021-01-11,FR,0.00284967368776194
2021-01-11,GB,0.00345959477995344
2021-01-11,IE,0
2021-01-11,US,0.00102286923210961
2021-01-12,AU,0.00299479112977929
2021-01-12,CA,0.00197135772345973
2021-01-12,DE,0.00177338800782873
2021-01-12,FR,0.00288478916071827
2021-01-12,GB,0.00381100922629815
2021-01-12,IE,0
2021-01-12,US,0.00104414186565536
2021-01-13,AU,0.00296105260744701
2021-01-13,CA,0.00195789994461337
2021-01-13,DE,0.00179263952645473
2021-01-13,FR,0.0029206328480665
2021-01-13,GB,0.00468605986181971
2021-01-13,IE,0
2021-01-13,US,0.00107022146844802
2021-01-14,AU,0.00292283957359128
2021-01-14,CA,0.00194442502610728
2021-01-14,DE,0.00181117609828428
2021-01-14,FR,0.00295646181260284
2021-01-14,GB,0.00554749832931698
2021-01-14,IE,0
2021-01-14,US,0.00108046032284515
2021-01-15,AU,0.00288348897388698
2021-01-15,CA,0.0019332091751731
2021-01-15,DE,0.00180859754434341
2021-01-15,FR,0.00299516135922025
2021-01-15,GB,0.0061084707472918
2021-01-15,IE,0
2021-01-15,US,0.00106793797924122
2021-01-16,AU,0.00283823904850664
2021-01-16,CA,0.00191932140397878
2021-01-16,DE,0.0018057563964285
2021-01-16,FR,0.00303459972827692
2021-01-16,GB,0.00660698245604968
2021-01-16,IE,0
2021-01-16,US,0.00105768697439237
2021-01-17,AU,0.00279918100569707
2021-01-17,CA,0.00190949195462324
2021-01-17,DE,0.00180121534950285
2021-01-17,FR,0.00307615452104547
2021-01-17,GB,0.00716636617340758
2021-01-17,IE,0
2021-01-17,US,0.00104655765472426
2021-01-18,AU,0.00276049303877807
2021-01-18,CA,0.00189924132358772
2021-01-18,DE,0.00179739178576867
2021-01-18,FR,0.00311956950398102
2021-01-18,GB,0.00773295450750191
2021-01-18,IE,0
2021-01-18,US,0.00103552071912474
2021-01-19,AU,0.00272600195283074
2021-01-19,CA,0.0019410575448335
2021-01-19,DE,0.00179390491310096
2021-01-19,FR,0.00310904101043298
2021-01-19,GB,0.00823403407909133
2021-01-19,IE,0
2021-01-19,US,0.00102087158250754
2021-01-20,AU,0.00269460927034473
2021-01-20,CA,0.00193135809128786
2021-01-20,DE,0.00179207123380879
2021-01-20,FR,0.00310114335409992
2021-01-20,GB,0.00825503075920243
2021-01-20,IE,0
2021-01-20,US,0.00100893594601684
2021-01-21,AU,0.00266934569805791
2021-01-21,CA,0.00187142967809751
2021-01-21,DE,0.00179137325326199
2021-01-21,FR,0.00309466896161144
2021-01-21,GB,0.00833360207034719
2021-01-21,IE,0
2021-01-21,US,0.00100414942880391
2021-01-22,AU,0.00264258805675464
2021-01-22,CA,0.00186231592161882
2021-01-22,DE,0.00178964923392375
2021-01-22,FR,0.00308541456870678
2021-01-22,GB,0.00857835136100086
2021-01-22,IE,0
2021-01-22,US,0.00101105250198178
2021-01-23,AU,0.00262244563525781
2021-01-23,CA,0.00185889192482168
2021-01-23,DE,0.00178758295718487
2021-01-23,FR,0.00307583295313023
2021-01-23,GB,0.00878245620906641
2021-01-23,IE,0
2021-01-23,US,0.00101730026568242
2021-01-24,AU,0.00259111689884505
2021-01-24,CA,0.00184831717644024
2021-01-24,DE,0.00178500669870231
2021-01-24,FR,0.00306138056494438
2021-01-24,GB,0.00889846413064777
2021-01-24,IE,0
2021-01-24,US,0.0010237226901192
2021-01-25,AU,0.00256289729343263
2021-01-25,CA,0.00188723954458421
2021-01-25,DE,0.00178204982510092
2021-01-25,FR,0.00304493086070022
2021-01-25,GB,0.00901937688722477
2021-01-25,IE,0
2021-01-25,US,0.00102697636552491
2021-01-26,AU,0.0025442267273466
2021-01-26,CA,0.00187352901996399
2021-01-26,DE,0.00177993020126904
2021-01-26,FR,0.0030314405439242
2021-01-26,GB,0.00919508179127176
2021-01-26,IE,0
2021-01-26,US,0.00103334188775175
2021-01-27,AU,0.00253024886907289
2021-01-27,CA,0.00191254318588091
2021-01-27,DE,0.00177633966392146
2021-01-27,FR,0.0030174569737434
2021-01-27,GB,0.00937006138719694
2021-01-27,IE,0
2021-01-27,US,0.0010397836665972
2021-01-28,AU,0.00251668850410613
2021-01-28,CA,0.00200352025558693
2021-01-28,DE,0.00177178810809762
2021-01-28,FR,0.00300256053972487
2021-01-28,GB,0.00948532626744853
2021-01-28,IE,0
2021-01-28,US,0.00104466505287898
2021-01-29,AU,0.0025064627958835
2021-01-29,CA,0.00204495817410305
2021-01-29,DE,0.00176789233648601
2021-01-29,FR,0.00298969723157969
2021-01-29,GB,0.00963888009188396
2021-01-29,IE,0
2021-01-29,US,0.00103849524709117
2021-01-30,AU,0.00249139029436149
2021-01-30,CA,0.00208195272743101
2021-01-30,DE,0.0017635481313677
2021-01-30,FR,0.00297674246530856
2021-01-30,GB,0.00935669164139036
2021-01-30,IE,0
2021-01-30,US,0.00103292686005549
2021-01-31,AU,0.00248480773000042
2021-01-31,CA,0.00212263723213482
2021-01-31,DE,0.0017603955355871
2021-01-31,FR,0.0029656535639743
2021-01-31,GB,0.00910154302318708
2021-01-31,IE,0
2021-01-31,US,0.00102917538562586
2021-02-01,AU,0.00248012716900231
2021-02-01,CA,0.00211522641415143
2021-02-01,DE,0.00175924167058956
2021-02-01,FR,0.00295670652314982
2021-02-01,GB,0.00885235604292821
2021-02-01,IE,0
2021-02-01,US,0.00102870658950046
2021-02-02,AU,0.00246985932084506
2021-02-02,CA,0.00205921881709098
2021-02-02,DE,0.00175785010730803
2021-02-02,FR,0.00294834746674694
2021-02-02,GB,0.00866007482235551
2021-02-02,IE,0
2021-02-02,US,0.00102806819314824
2021-02-03,AU,0.00245624267293475
2021-02-03,CA,0.00200533923563268
2021-02-03,DE,0.00177741212682109
2021-02-03,FR,0.00293994818009538
2021-02-03,GB,0.00847572731912669
2021-02-03,IE,0
2021-02-03,US,0.00102275222526687
2021-02-04,AU,0.00244742102697068
2021-02-04,CA,0.00195445008186139
2021-02-04,DE,0.00179846364385056
2021-02-04,FR,0.00298067812372042
2021-02-04,GB,0.0083024797831087
2021-02-04,IE,0
2021-02-04,US,0.00101417961301186
2021-02-05,AU,0.00244031867055528
2021-02-05,CA,0.00189829259064839
2021-02-05,DE,0.00181860133301813
2021-02-05,FR,0.00302130801742926
2021-02-05,GB,0.00791544410024009
2021-02-05,IE,0
2021-02-05,US,0.000997334969167706
2021-02-06,AU,0.00243547851494785
2021-02-06,CA,0.00184382978330578
2021-02-06,DE,0.00184004788951538
2021-02-06,FR,0.00306490829017628
2021-02-06,GB,0.00753797832638553
2021-02-06,IE,0
2021-02-06,US,0.000981640433329456
2021-02-07,AU,0.00242848310104363
2021-02-07,CA,0.00178954612934976
2021-02-07,DE,0.00188157990801949
2021-02-07,FR,0.00310847515534929
2021-02-07,GB,0.00715683493763816
2021-02-07,IE,0
2021-02-07,US,0.000965524646756966
2021-02-08,AU,0.002419775560686
2021-02-08,CA,0.00173404572676733
2021-02-08,DE,0.00192132382778111
2021-02-08,FR,0.00315204205305972
2021-02-08,GB,0.00675675533153378
2021-02-08,IE,0
2021-02-08,US,0.000952296821697623
2021-02-09,AU,0.00240755034508885
2021-02-09,CA,0.00172586296316753
2021-02-09,DE,0.00195179044484787
2021-02-09,FR,0.00319646019168228
2021-02-09,GB,0.00619855835245374
2021-02-09,IE,0
2021-02-09,US,0.00094184786865783
2021-02-10,AU,0.00239754052731526
2021-02-10,CA,0.00171662433068934
2021-02-10,DE,0.00196204784870681
2021-02-10,FR,0.0032410454713234
2021-02-10,GB,0.00564132482340647
2021-02-10,IE,0
2021-02-10,US,0.000941011566393274
2021-02-11,AU,0.00238336317460879
2021-02-11,CA,0.00170451555371503
2021-02-11,DE,0.00195252992558231
2021-02-11,FR,0.00323709216626458
2021-02-11,GB,0.00509028612298407
2021-02-11,IE,0
2021-02-11,US,0.000944333429751947
2021-02-12,AU,0.00236879286045964
2021-02-12,CA,0.00169684695826267
2021-02-12,DE,0.00196497368134768
2021-02-12,FR,0.00323208917223286
2021-02-12,GB,0.00450089965990854
2021-02-12,IE,0
2021-02-12,US,0.000955172241521396
2021-02-13,AU,0.00235222601089023
2021-02-13,CA,0.0016863665638527
2021-02-13,DE,0.00195620503941299
2021-02-13,FR,0.00331669243510989
2021-02-13,GB,0.004843854401311
2021-02-13,IE,0
2021-02-13,US,0.000962818454842819
2021-02-14,AU,0.00233212567848472
2021-02-14,CA,0.0016772964173211
2021-02-14,DE,0.00194672070528201
2021-02-14,FR,0.00340003351116204
2021-02-14,GB,0.00518315590730933
2021-02-14,IE,0
2021-02-14,US,0.000971056081125161
2021-02-15,AU,0.00231269864874287
2021-02-15,CA,0.00166716282011028
2021-02-15,DE,0.00191762629462371
2021-02-15,FR,0.00348254789583191
2021-02-15,GB,0.00547855858178081
2021-02-15,IE,0
2021-02-15,US,0.000976191967117012
2021-02-16,AU,0.00213828298804225
2021-02-16,CA,0.0016640876347543
2021-02-16,DE,0.00189825079524477
2021-02-16,FR,0.00356740535955075
2021-02-16,GB,0.00577781618370157
2021-02-16,IE,0
2021-02-16,US,0.00098472575360656
2021-02-17,AU,0.00196555413560365
2021-02-17,CA,0.0016618233609501
2021-02-17,DE,0.00187973908177319
2021-02-17,FR,0.0036508724153241
2021-02-17,GB,0.00607419470533388
2021-02-17,IE,0
2021-02-17,US,0.000985802996186238
2021-02-18,AU,0.0017951484152397
2021-02-18,CA,0.00165862137149872
2021-02-18,DE,0.00187949338192612
2021-02-18,FR,0.00373585902588718
2021-02-18,GB,0.00642640755902444
2021-02-18,IE,0
2021-02-18,US,0.000992049136773026
2021-02-19,AU,0.00162861204929231
2021-02-19,CA,0.00165565384137073
2021-02-19,DE,0.00185795285397008
2021-02-19,FR,0.00382241845976762
2021-02-19,GB,0.00682431276690157
2021-02-19,IE,0
2021-02-19,US,0.001003868539879
2021-02-20,AU,0.001457344181391
2021-02-20,CA,0.00165558652227161
2021-02-20,DE,0.00183683953533061
2021-02-20,FR,0.00381877626803691
2021-02-20,GB,0.00666529986194258
2021-02-20,IE,0
2021-02-20,US,0.00102262023479762
2021-02-21,AU,0.0012909332816705
2021-02-21,CA,0.00165202346225217
2021-02-21,DE,0.00181596199756845
2021-02-21,FR,0.00381712022233336
2021-02-21,GB,0.00650723196983649
2021-02-21,IE,0
2021-02-21,US,0.00103962308758735
2021-02-22,AU,0.00112532839002686
2021-02-22,CA,0.00164915280718438
2021-02-22,DE,0.00181491515508948
2021-02-22,FR,0.00381625988290418
2021-02-22,GB,0.00639927924022348
2021-02-22,IE,0
2021-02-22,US,0.00105668830531197
2021-02-23,AU,0.00112002090984383
2021-02-23,CA,0.00164180674401115
2021-02-23,DE,0.00181195045949192
2021-02-23,FR,0.00381074642444812
2021-02-23,GB,0.00633867671637489
2021-02-23,IE,0
2021-02-23,US,0.00107321337998661
2021-02-24,AU,0.00111522919191835
2021-02-24,CA,0.00163277497282053
2021-02-24,DE,0.00180809253531728
2021-02-24,FR,0.0038055880750026
2021-02-24,GB,0.00622214651861269
2021-02-24,IE,0
2021-02-24,US,0.00108346056934805
2021-02-25,AU,0.00111138687355697
2021-02-25,CA,0.00162396129043115
2021-02-25,DE,0.00180511892649902
2021-02-25,FR,0.00379677990655832
2021-02-25,GB,0.00608658696420161
2021-02-25,IE,0
2021-02-25,US,0.00108843998901354
2021-02-26,AU,0.00110604582224464
2021-02-26,CA,0.00161453001415521
2021-02-26,DE,0.00180208477291796
2021-02-26,FR,0.00378819168380704
2021-02-26,GB,0.00600660375022116
2021-02-26,IE,0
2021-02-26,US,0.00108795249780729
2021-02-27,AU,0.00110009192846845
2021-02-27,CA,0.00160437420446797
2021-02-27,DE,0.00181899577688539
2021-02-27,FR,0.00396057841227539
2021-02-27,GB,0.00582332281964598
2021-02-27,IE,0
2021-02-27,US,0.00109134871295024
2021-02-28,AU,0.00109610995944718
2021-02-28,CA,0.0015978265923797
2021-02-28,DE,0.00183569510625006
2021-02-28,FR,0.00413420883088581
2021-02-28,GB,0.00559533145024156
2021-02-28,IE,0
2021-02-28,US,0.00109596508044031
2021-03-01,AU,0.00109300346512278
2021-03-01,CA,0.00159297819005312
2021-03-01,DE,0.00183483489513057
2021-03-01,FR,0.00431937224157125
2021-03-01,GB,0.00537088106709987
2021-03-01,IE,0
2021-03-01,US,0.00110192690700171
2021-03-02,AU,0.00109024943928261
2021-03-02,CA,0.00158681803428799
2021-03-02,DE,0.00183200724080793
2021-03-02,FR,0.00450177249320663
2021-03-02,GB,0.00525868777998263
2021-03-02,IE,0
2021-03-02,US,0.00111317779435795
2021-03-03,AU,0.00108843740929379
2021-03-03,CA,0.00158067087218303
2021-03-03,DE,0.00183000565903403
2021-03-03,FR,0.0046792794059142
2021-03-03,GB,0.00523507368152237
2021-03-03,IE,0
2021-03-03,US,0.00112643976730447
2021-03-04,AU,0.0010867016450705
2021-03-04,CA,0.00157428536526896
2021-03-04,DE,0.00180801649464176
2021-03-04,FR,0.00485587444067334
2021-03-04,GB,0.00521522227147573
2021-03-04,IE,0
2021-03-04,US,0.00114421474579764
2021-03-05,AU,0.00108417278325504
2021-03-05,CA,0.00156764408597466
2021-03-05,DE,0.00176690975288935
2021-03-05,FR,0.00502778569879216
2021-03-05,GB,0.0051362507402675
2021-03-05,IE,0.00076418713414541
2021-03-05,US,0.00116635424124557
2021-03-06,AU,0.0010818627734751
2021-03-06,CA,0.00156123834001122
2021-03-06,DE,0.0016859617235645
2021-03-06,FR,0.00502213473128506
2021-03-06,GB,0.00534607311730612
2021-03-06,IE,0.001548513162789
2021-03-06,US,0.00118962958712996
2021-03-07,AU,0.00107743493620799
2021-03-07,CA,0.00155341950882037
2021-03-07,DE,0.00158493594399262
2021-03-07,FR,0.00501272100955814
2021-03-07,GB,0.00559880147790291
2021-03-07,IE,0.00230989003672783
2021-03-07,US,0.00121180501125901
2021-03-08,AU,0.00107303666265043
2021-03-08,CA,0.00154302679764753
2021-03-08,DE,0.0015016097273341
2021-03-08,FR,0.0049915248999028
2021-03-08,GB,0.00579593572534096
2021-03-08,IE,0.00308088222657694
2021-03-08,US,0.00123258541990348
2021-03-09,AU,0.00106811505440947
2021-03-09,CA,0.00153320434248249
2021-03-09,DE,0.00142239913764967
2021-03-09,FR,0.00497118294335271
2021-03-09,GB,0.00593075006005688
2021-03-09,IE,0.00384112459184299
2021-03-09,US,0.00124235911175086
2021-03-10,AU,0.00106249423773885
2021-03-10,CA,0.0015243047384841
2021-03-10,DE,0.00134094406179163
2021-03-10,FR,0.00495118507052769
2021-03-10,GB,0.00601935505720745
2021-03-10,IE,0.00458435929793083
2021-03-10,US,0.00125070409113864
2021-03-11,AU,0.00105710046255157
2021-03-11,CA,0.0015161847088631
2021-03-11,DE,0.00129895199743586
2021-03-11,FR,0.00490149996676117
2021-03-11,GB,0.00610334941838842
2021-03-11,IE,0.00530000473855372
2021-03-11,US,0.00125128542999778
2021-03-12,AU,0.00105525309609987
2021-03-12,CA,0.00155050961338006
2021-03-12,DE,0.00129533786579257
2021-03-12,FR,0.00487999274671498
2021-03-12,GB,0.00613946949409123
2021-03-12,IE,0.00524145920903732
2021-03-12,US,0.00120957722878022
2021-03-13,AU,0.00104954617467304
2021-03-13,CA,0.00158138720532812
2021-03-13,DE,0.00133143107514916
2021-03-13,FR,0.00484851381746465
2021-03-13,GB,0.0059432533967155
2021-03-13,IE,0.00517421551578749
2021-03-13,US,0.0011600086622402
2021-03-14,AU,0.00104627334774773
2021-03-14,CA,0.00161528681987682
2021-03-14,DE,0.00136782033754449
2021-03-14,FR,0.00482237974125619
2021-03-14,GB,0.00575442391594003
2021-03-14,IE,0.00511397799329476
2021-03-14,US,0.0011129238586572
2021-03-15,AU,0.00104265444101536
2021-03-15,CA,0.00165030457928612
2021-03-15,DE,0.00140428065379454
2021-03-15,FR,0.00480037652835957
2021-03-15,GB,0.00557009638765836
2021-03-15,IE,0.00505852370906619
2021-03-15,US,0.00106584424495626
2021-03-16,AU,0.00104043850008387
2021-03-16,CA,0.00168661678515365
2021-03-16,DE,0.0014398577545057
2021-03-16,FR,0.00475754129360253
2021-03-16,GB,0.00539418248951961
2021-03-16,IE,0.00429828134380014
2021-03-16,US,0.00102216536452849
2021-03-17,AU,0.00103772548728827
2021-03-17,CA,0.00172154276628921
2021-03-17,DE,0.0014768039629113
2021-03-17,FR,0.00473119752839585
2021-03-17,GB,0.0052670013528874
2021-03-17,IE,0.00425018138958396
2021-03-17,US,0.000980936627139625
2021-03-18,AU,0.00103626675052127
2021-03-18,CA,0.00175665300680817
2021-03-18,DE,0.0015128175913468
2021-03-18,FR,0.00472961575043761
2021-03-18,GB,0.0050490617085322
2021-03-18,IE,0.004229467810892
2021-03-18,US,0.000942141535846309
2021-03-19,AU,0.00103215156633581
2021-03-19,CA,0.00174897341993832
2021-03-19,DE,0.00154886715562632
2021-03-19,FR,0.00470281435297953
2021-03-19,GB,0.00492277949817505
2021-03-19,IE,0.00421312484489818
2021-03-19,US,0.000941027081259487
2021-03-20,AU,0.00102789112471212
2021-03-20,CA,0.00173956280322102
2021-03-20,DE,0.0015832726416258
2021-03-20,FR,0.00467177202485702
2021-03-20,GB,0.00470940569132025
2021-03-20,IE,0.00419328074883842
2021-03-20,US,0.00095260778646521
2021-03-21,AU,0.00102593721267629
2021-03-21,CA,0.00173024580176289
2021-03-21,DE,0.00161777836050515
2021-03-21,FR,0.00463927627396127
2021-03-21,GB,0.00450338774539422
2021-03-21,IE,0.00420407772180747
2021-03-21,US,0.000955634233656971
2021-03-22,AU,0.00102609106829005
2021-03-22,CA,0.00172316658155436
2021-03-22,DE,0.00165271406833512
2021-03-22,FR,0.00460623666413397
2021-03-22,GB,0.00429905419817175
2021-03-22,IE,0.00421388707618764
2021-03-22,US,0.00096387330779471
2021-03-23,AU,0.00102547752469392
2021-03-23,CA,0.00167277998280983
2021-03-23,DE,0.00168733495040275
2021-03-23,FR,0.00460814244641544
2021-03-23,GB,0.0040950600945714
2021-03-23,IE,0.00493284602363175
2021-03-23,US,0.000977345655729514
2021-03-24,AU,0.00102580262355056
2021-03-24,CA,0.00162408056682027
2021-03-24,DE,0.00172173499016866
2021-03-24,FR,0.00459691417642692
2021-03-24,GB,0.00397199866773562
2021-03-24,IE,0.0049408522022968
2021-03-24,US,0.000988819272796496
2021-03-25,AU,0.00102660397909457
2021-03-25,CA,0.00157541499581519
2021-03-25,DE,0.00173739105089498
2021-03-25,FR,0.00459028092851498
2021-03-25,GB,0.00393840029809552
2021-03-25,IE,0.00493970472605448
2021-03-25,US,0.0010057762506631
2021-03-26,AU,0.00102796264161554
2021-03-26,CA,0.00152859194395803
2021-03-26,DE,0.00173396127037
2021-03-26,FR,0.00458018580929035
2021-03-26,GB,0.0038505859539056
2021-03-26,IE,0.00494110445253626
2021-03-26,US,0.00101997650017049
2021-03-27,AU,0.00103028572880847
2021-03-27,CA,0.00148300181924086
2021-03-27,DE,0.00173200628092266
2021-03-27,FR,0.00457728173478578
2021-03-27,GB,0.00374387271924887
2021-03-27,IE,0.00494130869163385
2021-03-27,US,0.00101891612749588
2021-03-28,AU,0.00103080850889083
2021-03-28,CA,0.00143778603249851
2021-03-28,DE,0.00173018238294606
2021-03-28,FR,0.00457344845410017
2021-03-28,GB,0.00363493849738877
2021-03-28,IE,0.00491631765889568
2021-03-28,US,0.00102623802334553
2021-03-29,AU,0.00102859132340099
2021-03-29,CA,0.00138900227571625
2021-03-29,DE,0.00172863406964905
2021-03-29,FR,0.00456636660115222
2021-03-29,GB,0.00355618060573341
2021-03-29,IE,0.00488519307776143
2021-03-29,US,0.00103535303761394
2021-03-30,AU,0.00102588365252958
2021-03-30,CA,0.00138274890586961
2021-03-30,DE,0.00174707054957013
2021-03-30,FR,0.00454471577701132
2021-03-30,GB,0.00355895481791938
2021-03-30,IE,0.00485803627490398
2021-03-30,US,0.00103824530704133
2021-03-31,AU,0.00102290845380704
2021-03-31,CA,0.00137766964172689
2021-03-31,DE,0.00176560492739879
2021-03-31,FR,0.00452190460251456
2021-03-31,GB,0.00347490034067675
2021-03-31,IE,0.00484475985497739
2021-03-31,US,0.00104289194997663
2021-04-01,AU,0.00102019106398207
2021-04-01,CA,0.00137574955524551
2021-04-01,DE,0.00178606213963409
2021-04-01,FR,0.00450950118673342
2021-04-01,GB,0.00339967896860749
2021-04-01,IE,0.00483601020054964
2021-04-01,US,0.00104873962676644
2021-04-02,AU,0.00102040972705184
2021-04-02,CA,0.00137349785918116
2021-04-02,DE,0.0018060306972397
2021-04-02,FR,0.00450057190257133
2021-04-02,GB,0.0034928108148795
2021-04-02,IE,0.004827891714343
2021-04-02,US,0.00105793038173392
2021-04-03,AU,0.00102151017497624
2021-04-03,CA,0.0013748480778006
2021-04-03,DE,0.00182700897348805
2021-04-03,FR,0.00449103615404972
2021-04-03,GB,0.00368132218121375
2021-04-03,IE,0.004831347787855
2021-04-03,US,0.00106511118986266
2021-04-04,AU,0.00102155774469231
2021-04-04,CA,0.00137597949407062
2021-04-04,DE,0.00184753372787174
2021-04-04,FR,0.0044825351984545
2021-04-04,GB,0.00382784295713641
2021-04-04,IE,0.00482620053396328
2021-04-04,US,0.00107164580619272
2021-04-05,AU,0.00102404099695834
2021-04-05,CA,0.00137635429081812
2021-04-05,DE,0.00186748687103069
2021-04-05,FR,0.00447854132522477
2021-04-05,GB,0.00397522395906516
2021-04-05,IE,0.00481714400788886
2021-04-05,US,0.00107084371028022
2021-04-06,AU,0.00102838093680347
2021-04-06,CA,0.00137811564661841
2021-04-06,DE,0.00190681304177436
2021-04-06,FR,0.00448373008995305
2021-04-06,GB,0.0037023000986162
2021-04-06,IE,0.0048182513208234
2021-04-06,US,0.00106847704644487
2021-04-07,AU,0.00103542876433134
2021-04-07,CA,0.00142109890175971
2021-04-07,DE,0.00194810254551452
2021-04-07,FR,0.00449773361683893
2021-04-07,GB,0.00335765970140375
2021-04-07,IE,0.00482136349154795
2021-04-07,US,0.00106721952864391
2021-04-08,AU,0.00104103678967334
2021-04-08,CA,0.00146064931852586
2021-04-08,DE,0.00200631959587161
2021-04-08,FR,0.00450197535167205
2021-04-08,GB,0.00293012433392063
2021-04-08,IE,0.00481910437973526
2021-04-08,US,0.00105542719736472
2021-04-09,AU,0.00104220578196349
2021-04-09,CA,0.00153681706060127
2021-04-09,DE,0.00206518461135345
2021-04-09,FR,0.00450495778731097
2021-04-09,GB,0.00235780441336835
2021-04-09,IE,0.00481427923494175
2021-04-09,US,0.00105127439884485
2021-04-10,AU,0.00104266154509639
2021-04-10,CA,0.0016164871745612
2021-04-10,DE,0.00212344341066242
2021-04-10,FR,0.00451457187913402
2021-04-10,GB,0.00193110401055236
2021-04-10,IE,0.00481017681438604
2021-04-10,US,0.00104863572500999
2021-04-11,AU,0.00104479321020904
2021-04-11,CA,0.00169260835898845
2021-04-11,DE,0.00218298634714693
