date,jobcountry,genai_share
2020-06-12,IE,0
2020-06-12,US,0.000293468195518026
2020-06-13,AU,0
2020-06-13,CA,0.00102683033939989
2020-06-13,DE,0.000222638399618664
2020-06-13,FR,0
2020-06-13,GB,0
2020-06-13,IE,0
2020-06-13,US,0.000296279573006268
2020-06-14,AU,0
2020-06-14,CA,0.00102108216225867
2020-06-14,DE,0.00024666615983656
2020-06-14,FR,0
2020-06-14,GB,0
2020-06-14,IE,0
2020-06-14,US,0.000298654602622397
2020-06-15,AU,0
2020-06-15,CA,0.00101444038884743
2020-06-15,DE,0.000271124335703598
2020-06-15,FR,0
2020-06-15,GB,0
2020-06-15,IE,0
2020-06-15,US,0.000289401967753461
2020-06-16,AU,0
2020-06-16,CA,0.00100877775792548
2020-06-16,DE,0.000295616837377684
2020-06-16,FR,0
2020-06-16,GB,0
2020-06-16,IE,0
2020-06-16,US,0.000276311369321039
2020-06-17,AU,0
2020-06-17,CA,0.00100276219059033
2020-06-17,DE,0.000320012579414357
2020-06-17,FR,0
2020-06-17,GB,0
2020-06-17,IE,0
2020-06-17,US,0.000263326563361777
2020-06-18,AU,0
2020-06-18,CA,0.000996847290640548
2020-06-18,DE,0.000344352167478167
2020-06-18,FR,0
2020-06-18,GB,0
2020-06-18,IE,0
2020-06-18,US,0.000250437459560017
2020-06-19,AU,0
2020-06-19,CA,0.000990659247849796
2020-06-19,DE,0.000344028210918734
2020-06-19,FR,0
2020-06-19,GB,0
2020-06-19,IE,0
2020-06-19,US,0.000237522041320177
2020-06-20,AU,0
2020-06-20,CA,0.000982148595198574
2020-06-20,DE,0.000343651005213683
2020-06-20,FR,0
2020-06-20,GB,0
2020-06-20,IE,0
2020-06-20,US,0.000224403137440255
2020-06-21,AU,0
2020-06-21,CA,0.000976946349711505
2020-06-21,DE,0.000343397555237286
2020-06-21,FR,0
2020-06-21,GB,0
2020-06-21,IE,0
2020-06-21,US,0.000211509024718144
2020-06-22,AU,0
2020-06-22,CA,0.000971846514190758
2020-06-22,DE,0.000343197410660417
2020-06-22,FR,0
2020-06-22,GB,0
2020-06-22,IE,0
2020-06-22,US,0.000210154226995617
2020-06-23,AU,0
2020-06-23,CA,0.000967004508212307
2020-06-23,DE,0.000343106901965341
2020-06-23,FR,0
2020-06-23,GB,0
2020-06-23,IE,0
2020-06-23,US,0.000213454713998023
2020-06-24,AU,0
2020-06-24,CA,0.000962664647791121
2020-06-24,DE,0.0003430306859205
2020-06-24,FR,0
2020-06-24,GB,0
2020-06-24,IE,0
2020-06-24,US,0.000216653608023881
2020-06-25,AU,0
2020-06-25,CA,0.000959456768142825
2020-06-25,DE,0.000343186603183721
2020-06-25,FR,0
2020-06-25,GB,0
2020-06-25,IE,0
2020-06-25,US,0.00021982137942556
2020-06-26,AU,0
2020-06-26,CA,0.000956931617659086
2020-06-26,DE,0.000343479417076544
2020-06-26,FR,0
2020-06-26,GB,0
2020-06-26,IE,0
2020-06-26,US,0.000223107856794464
2020-06-27,AU,0
2020-06-27,CA,0.000953491299793459
2020-06-27,DE,0.000343666957878114
2020-06-27,FR,0
2020-06-27,GB,0
2020-06-27,IE,0
2020-06-27,US,0.000226797274737918
2020-06-28,AU,0
2020-06-28,CA,0.000950917839205213
2020-06-28,DE,0.000343721924602751
2020-06-28,FR,0
2020-06-28,GB,0
2020-06-28,IE,0
2020-06-28,US,0.000230642811511236
2020-06-29,AU,0
2020-06-29,CA,0.000948359697473384
2020-06-29,DE,0.000343689329710358
2020-06-29,FR,0
2020-06-29,GB,0
2020-06-29,IE,0
2020-06-29,US,0.000234355414316527
2020-06-30,AU,0
2020-06-30,CA,0.000947036732679078
2020-06-30,DE,0.000343629598011526
2020-06-30,FR,0
2020-06-30,GB,0
2020-06-30,IE,0
2020-06-30,US,0.000233544432791504
2020-07-01,AU,0
2020-07-01,CA,0.000947831330744633
2020-07-01,DE,0.000343997230751423
2020-07-01,FR,0
2020-07-01,GB,0
2020-07-01,IE,0
2020-07-01,US,0.00023287430990946
2020-07-02,AU,0
2020-07-02,CA,0.000949716234176539
2020-07-02,DE,0.000344296071830425
2020-07-02,FR,0
2020-07-02,GB,0
2020-07-02,IE,0
2020-07-02,US,0.000232467370449714
2020-07-03,AU,0
2020-07-03,CA,0.000951628336641683
2020-07-03,DE,0.00034447346776534
2020-07-03,FR,0
2020-07-03,GB,0
2020-07-03,IE,0
2020-07-03,US,0.000232009250443448
2020-07-04,AU,0
2020-07-04,CA,0.000953627297626015
2020-07-04,DE,0.000344511839488324
2020-07-04,FR,0
2020-07-04,GB,0
2020-07-04,IE,0
2020-07-04,US,0.000231577524195101
2020-07-05,AU,0
2020-07-05,CA,0.000956295006900535
2020-07-05,DE,0.000344565498435015
2020-07-05,FR,0
2020-07-05,GB,0
2020-07-05,IE,0
2020-07-05,US,0.000231219687099425
2020-07-06,AU,0
2020-07-06,CA,0.0009588343622499
2020-07-06,DE,0.000344379541949516
2020-07-06,FR,0
2020-07-06,GB,0
2020-07-06,IE,0
2020-07-06,US,0.000230980318260823
2020-07-07,AU,0
2020-07-07,CA,0.000959444975674057
2020-07-07,DE,0.000343767725348193
2020-07-07,FR,0
2020-07-07,GB,0
2020-07-07,IE,0
2020-07-07,US,0.000230789109258104
2020-07-08,AU,0
2020-07-08,CA,0.000957170631524881
2020-07-08,DE,0.00034227033311283
2020-07-08,FR,0
2020-07-08,GB,0
2020-07-08,IE,0
2020-07-08,US,0.00022661343668354
2020-07-09,AU,0
2020-07-09,CA,0.000952268990628125
2020-07-09,DE,0.000340611208627883
2020-07-09,FR,0
2020-07-09,GB,0
2020-07-09,IE,0
2020-07-09,US,0.000218580831850254
2020-07-10,AU,0
2020-07-10,CA,0.000946870536196061
2020-07-10,DE,0.000338895081026475
2020-07-10,FR,0
2020-07-10,GB,0
2020-07-10,IE,0
2020-07-10,US,0.000210571389458324
2020-07-11,AU,0
2020-07-11,CA,0.000942609651791547
2020-07-11,DE,0.000313698611805077
2020-07-11,FR,0
2020-07-11,GB,0
2020-07-11,IE,0
2020-07-11,US,0.000202310024201116
2020-07-12,AU,0
2020-07-12,CA,0.000936796970527716
2020-07-12,DE,0.000288524097764539
2020-07-12,FR,0
2020-07-12,GB,0
2020-07-12,IE,0
2020-07-12,US,0.000197637728133632
2020-07-13,AU,0
2020-07-13,CA,0.000930881771868068
2020-07-13,DE,0.00028727377982902
2020-07-13,FR,0
2020-07-13,GB,0
2020-07-13,IE,0
2020-07-13,US,0.000193020120808758
2020-07-14,AU,0
2020-07-14,CA,0.000925328005824307
2020-07-14,DE,0.000286193288768651
2020-07-14,FR,0
2020-07-14,GB,0
2020-07-14,IE,0
2020-07-14,US,0.000188220336460185
2020-07-15,AU,0
2020-07-15,CA,0.000921085020626505
2020-07-15,DE,0.000285784804150092
2020-07-15,FR,0
2020-07-15,GB,0
2020-07-15,IE,0
2020-07-15,US,0.00018398596082237
2020-07-16,AU,0
2020-07-16,CA,0.000916834088101326
2020-07-16,DE,0.000285484573780296
2020-07-16,FR,0
2020-07-16,GB,0
2020-07-16,IE,0
2020-07-16,US,0.000187009903925491
2020-07-17,AU,0
2020-07-17,CA,0.00091303680893931
2020-07-17,DE,0.000285257183448544
2020-07-17,FR,0
2020-07-17,GB,0
2020-07-17,IE,0
2020-07-17,US,0.000190078192964571
2020-07-18,AU,0
2020-07-18,CA,0.0009123127760377
2020-07-18,DE,0.0003089597900246
2020-07-18,FR,0
2020-07-18,GB,0
2020-07-18,IE,0
2020-07-18,US,0.000197074609545814
2020-07-19,AU,0
2020-07-19,CA,0.000909032478342366
2020-07-19,DE,0.000332664658949576
2020-07-19,FR,0
2020-07-19,GB,0
2020-07-19,IE,0
2020-07-19,US,0.000200041415618146
2020-07-20,AU,0
2020-07-20,CA,0.000905664773076738
2020-07-20,DE,0.000332669112608333
2020-07-20,FR,0
2020-07-20,GB,0
2020-07-20,IE,0
2020-07-20,US,0.000202955296881159
2020-07-21,AU,0
2020-07-21,CA,0.00090247772026985
2020-07-21,DE,0.000332834743787798
2020-07-21,FR,0
2020-07-21,GB,0
2020-07-21,IE,0
2020-07-21,US,0.000205943549458928
2020-07-22,AU,0
2020-07-22,CA,0.00089849904849551
2020-07-22,DE,0.000308959940685201
2020-07-22,FR,0
2020-07-22,GB,0
2020-07-22,IE,0
2020-07-22,US,0.000212180255444619
2020-07-23,AU,0
2020-07-23,CA,0.000895335353380503
2020-07-23,DE,0.000285113901752538
2020-07-23,FR,0
2020-07-23,GB,0
2020-07-23,IE,0
2020-07-23,US,0.000214838523752732
2020-07-24,AU,0
2020-07-24,CA,0.000892054293160404
2020-07-24,DE,0.00026123920558609
2020-07-24,FR,0
2020-07-24,GB,0
2020-07-24,IE,0
2020-07-24,US,0.000217411388604289
2020-07-25,AU,0
2020-07-25,CA,0.000884180569191189
2020-07-25,DE,0.000237011723632899
2020-07-25,FR,0
2020-07-25,GB,0
2020-07-25,IE,0
2020-07-25,US,0.000216108969426178
2020-07-26,AU,0
2020-07-26,CA,0.000879903199444845
2020-07-26,DE,0.000212796821537308
2020-07-26,FR,0
2020-07-26,GB,0
2020-07-26,IE,0
2020-07-26,US,0.000215241119406285
2020-07-27,AU,0
2020-07-27,CA,0.000875374882712361
2020-07-27,DE,0.000188566202537439
2020-07-27,FR,0
2020-07-27,GB,0
2020-07-27,IE,0
2020-07-27,US,0.000214428679002776
2020-07-28,AU,0
2020-07-28,CA,0.000870987917838316
2020-07-28,DE,0.000164443053906226
2020-07-28,FR,0
2020-07-28,GB,0
2020-07-28,IE,0
2020-07-28,US,0.000213637944220048
2020-07-29,AU,0
2020-07-29,CA,0.000867052395131704
2020-07-29,DE,0.000164142013999869
2020-07-29,FR,0
2020-07-29,GB,0
2020-07-29,IE,0
2020-07-29,US,0.000212968929151671
2020-07-30,AU,0
2020-07-30,CA,0.000862724911483797
2020-07-30,DE,0.000163869527407704
2020-07-30,FR,0
2020-07-30,GB,0
2020-07-30,IE,0
2020-07-30,US,0.000228944887754185
2020-07-31,AU,0
2020-07-31,CA,0.000860198982070377
2020-07-31,DE,0.000163622094149408
2020-07-31,FR,0
2020-07-31,GB,0
2020-07-31,IE,0
2020-07-31,US,0.000268340292565466
2020-08-01,AU,0
2020-08-01,CA,0.000859674153888081
2020-08-01,DE,0.000163802061699543
2020-08-01,FR,0
2020-08-01,GB,0
2020-08-01,IE,0
2020-08-01,US,0.000294832254669609
2020-08-02,AU,0
2020-08-02,CA,0.000859156740701554
2020-08-02,DE,0.000163964299550521
2020-08-02,FR,0
2020-08-02,GB,0
2020-08-02,IE,0
2020-08-02,US,0.000324682292793522
2020-08-03,AU,0
2020-08-03,CA,0.00085867365761198
2020-08-03,DE,0.000164192767009267
2020-08-03,FR,0
2020-08-03,GB,0
2020-08-03,IE,0
2020-08-03,US,0.000354483395633527
2020-08-04,AU,0
2020-08-04,CA,0.000859271520881448
2020-08-04,DE,0.000164274884200474
2020-08-04,FR,0
2020-08-04,GB,0
2020-08-04,IE,0
2020-08-04,US,0.000384566133524282
2020-08-05,AU,0
2020-08-05,CA,0.00085997594562623
2020-08-05,DE,0.000164443947454855
2020-08-05,FR,0
2020-08-05,GB,0
2020-08-05,IE,0
2020-08-05,US,0.000410925979468922
2020-08-06,AU,0
2020-08-06,CA,0.000860743776506528
2020-08-06,DE,0.000164479859017769
2020-08-06,FR,0
2020-08-06,GB,0
2020-08-06,IE,0
2020-08-06,US,0.000424276448621399
2020-08-07,AU,0
2020-08-07,CA,0.000859982579675726
2020-08-07,DE,0.000164572205782287
2020-08-07,FR,0
2020-08-07,GB,0
2020-08-07,IE,0
2020-08-07,US,0.000404262717048208
2020-08-08,AU,0
2020-08-08,CA,0.000857313143848483
2020-08-08,DE,0.000164352336275872
2020-08-08,FR,0
2020-08-08,GB,0.0000681977051472218
2020-08-08,IE,0
2020-08-08,US,0.000400389114102684
2020-08-09,AU,0
2020-08-09,CA,0.000854365694218392
2020-08-09,DE,0.000164080086013591
2020-08-09,FR,0
2020-08-09,GB,0.000136407784004894
2020-08-09,IE,0
2020-08-09,US,0.000393049537311269
2020-08-10,AU,0
2020-08-10,CA,0.000851853460716894
2020-08-10,DE,0.000163740383233244
2020-08-10,FR,0
2020-08-10,GB,0.00020550000207928
2020-08-10,IE,0
2020-08-10,US,0.00038581327672757
2020-08-11,AU,0
2020-08-11,CA,0.000847639535188155
2020-08-11,DE,0.000163465675589336
2020-08-11,FR,0
2020-08-11,GB,0.000274034696054738
2020-08-11,IE,0
2020-08-11,US,0.000378217495691317
2020-08-12,AU,0
2020-08-12,CA,0.000844817008817153
2020-08-12,DE,0.000163221179962142
2020-08-12,FR,0
2020-08-12,GB,0.000341675708965378
2020-08-12,IE,0
2020-08-12,US,0.000374717164129396
2020-08-13,AU,0
2020-08-13,CA,0.000842441208907851
2020-08-13,DE,0.000162933807648799
2020-08-13,FR,0
2020-08-13,GB,0.000408335443019703
2020-08-13,IE,0
2020-08-13,US,0.000357753918518857
2020-08-14,AU,0
2020-08-14,CA,0.000838568963618537
2020-08-14,DE,0.000162712000947207
2020-08-14,FR,0
2020-08-14,GB,0.000474124873421393
2020-08-14,IE,0
2020-08-14,US,0.000367021905657828
2020-08-15,AU,0
2020-08-15,CA,0.000838508885424752
2020-08-15,DE,0.000162701297472461
2020-08-15,FR,0
2020-08-15,GB,0.000472057080486713
2020-08-15,IE,0
2020-08-15,US,0.000377424087230573
2020-08-16,AU,0
2020-08-16,CA,0.000835903686613559
2020-08-16,DE,0.000162690856104638
2020-08-16,FR,0
2020-08-16,GB,0.0004692829489976
2020-08-16,IE,0
2020-08-16,US,0.000386878252738942
2020-08-17,AU,0
2020-08-17,CA,0.000832724902863976
2020-08-17,DE,0.000162813596708442
2020-08-17,FR,0
2020-08-17,GB,0.000466485440075066
2020-08-17,IE,0
2020-08-17,US,0.000396431018568649
2020-08-18,AU,0
2020-08-18,CA,0.000830230664705052
2020-08-18,DE,0.000162837583755484
2020-08-18,FR,0
2020-08-18,GB,0.000463840007336033
2020-08-18,IE,0
2020-08-18,US,0.000406097933236045
2020-08-19,AU,0
2020-08-19,CA,0.000825376299128994
2020-08-19,DE,0.000162898439693866
2020-08-19,FR,0
2020-08-19,GB,0.000590264974270994
2020-08-19,IE,0
2020-08-19,US,0.000418331873682451
2020-08-20,AU,0
2020-08-20,CA,0.00082080169322546
2020-08-20,DE,0.000163128977549585
2020-08-20,FR,0
2020-08-20,GB,0.000842070492472995
2020-08-20,IE,0
2020-08-20,US,0.000505197087004951
2020-08-21,AU,0
2020-08-21,CA,0.000817755332685861
2020-08-21,DE,0.000163291950808163
2020-08-21,FR,0
2020-08-21,GB,0.00109193862412169
2020-08-21,IE,0
2020-08-21,US,0.000572609003085938
2020-08-22,AU,0
2020-08-22,CA,0.000811427695533916
2020-08-22,DE,0.000163411804265041
2020-08-22,FR,0
2020-08-22,GB,0.00127862412758193
2020-08-22,IE,0
2020-08-22,US,0.000655800067212075
2020-08-23,AU,0
2020-08-23,CA,0.000807060358284023
2020-08-23,DE,0.00016351690891437
2020-08-23,FR,0
2020-08-23,GB,0.00146620285000393
2020-08-23,IE,0
2020-08-23,US,0.000739611255463885
2020-08-24,AU,0
2020-08-24,CA,0.000803192468110927
2020-08-24,DE,0.000163573638005667
2020-08-24,FR,0
2020-08-24,GB,0.00165705935540941
2020-08-24,IE,0
2020-08-24,US,0.000823517805231295
2020-08-25,AU,0
2020-08-25,CA,0.000798361451706023
2020-08-25,DE,0.000163625095740231
2020-08-25,FR,0
2020-08-25,GB,0.00184602183417324
2020-08-25,IE,0
2020-08-25,US,0.000900208847994341
2020-08-26,AU,0
2020-08-26,CA,0.000795762042979233
2020-08-26,DE,0.000163597252754981
2020-08-26,FR,0
2020-08-26,GB,0.00227743864885967
2020-08-26,IE,0
2020-08-26,US,0.000976759862525012
2020-08-27,AU,0
2020-08-27,CA,0.000792959223067362
2020-08-27,DE,0.000163590324843048
2020-08-27,FR,0
2020-08-27,GB,0.00270211144564302
2020-08-27,IE,0
2020-08-27,US,0.000988871767009823
2020-08-28,AU,0
2020-08-28,CA,0.000789396664535272
2020-08-28,DE,0.000163500553644405
2020-08-28,FR,0
2020-08-28,GB,0.00306291322162183
2020-08-28,IE,0
2020-08-28,US,0.00101020483944546
2020-08-29,AU,0
2020-08-29,CA,0.00078647573556483
2020-08-29,DE,0.000163313327895875
2020-08-29,FR,0
2020-08-29,GB,0.00348992258420256
2020-08-29,IE,0
2020-08-29,US,0.00101491736605987
2020-08-30,AU,0
2020-08-30,CA,0.000783654365276453
2020-08-30,DE,0.000163204253448912
2020-08-30,FR,0
2020-08-30,GB,0.00391677681096624
2020-08-30,IE,0
2020-08-30,US,0.00101937265305173
2020-08-31,AU,0
2020-08-31,CA,0.000781146818648731
2020-08-31,DE,0.00016301351273758
2020-08-31,FR,0
2020-08-31,GB,0.00435212282956769
2020-08-31,IE,0
2020-08-31,US,0.00102418633640957
2020-09-01,AU,0
2020-09-01,CA,0.000781468506573971
2020-09-01,DE,0.000163105164555979
2020-09-01,FR,0
2020-09-01,GB,0.00481080111069441
2020-09-01,IE,0
2020-09-01,US,0.00103670130028427
2020-09-02,AU,0
2020-09-02,CA,0.000780098984499978
2020-09-02,DE,0.000163234118453884
2020-09-02,FR,0
2020-09-02,GB,0.00482690575747317
2020-09-02,IE,0
2020-09-02,US,0.00104605589072722
2020-09-03,AU,0
2020-09-03,CA,0.00077928206963159
2020-09-03,DE,0.000163222745814978
2020-09-03,FR,0
2020-09-03,GB,0.00471384653759581
2020-09-03,IE,0
2020-09-03,US,0.00106739575438486
2020-09-04,AU,0
2020-09-04,CA,0.000779071324667473
2020-09-04,DE,0.000163266427909915
2020-09-04,FR,0
2020-09-04,GB,0.00465784698508608
2020-09-04,IE,0
2020-09-04,US,0.00108589879888281
2020-09-05,AU,0
2020-09-05,CA,0.000778267671141398
2020-09-05,DE,0.000163187899735305
2020-09-05,FR,0
2020-09-05,GB,0.00459914832089989
2020-09-05,IE,0
2020-09-05,US,0.00110228599424816
2020-09-06,AU,0
2020-09-06,CA,0.000777968551943079
2020-09-06,DE,0.000163093592169306
2020-09-06,FR,0
2020-09-06,GB,0.00453887001127762
2020-09-06,IE,0
2020-09-06,US,0.00111812175233893
2020-09-07,AU,0
2020-09-07,CA,0.000775885115637818
2020-09-07,DE,0.00016295027161707
2020-09-07,FR,0
2020-09-07,GB,0.00447710813354767
2020-09-07,IE,0
2020-09-07,US,0.00113094477373815
2020-09-08,AU,0
2020-09-08,CA,0.000773672313557228
2020-09-08,DE,0.000162614044660348
2020-09-08,FR,0
2020-09-08,GB,0.00438857381557523
2020-09-08,IE,0
2020-09-08,US,0.00114370447184621
2020-09-09,AU,0
2020-09-09,CA,0.000772087376539862
2020-09-09,DE,0.000162227522734311
2020-09-09,FR,0
2020-09-09,GB,0.00435438768066318
2020-09-09,IE,0
2020-09-09,US,0.00115568862169424
2020-09-10,AU,0
2020-09-10,CA,0.000770162974832119
2020-09-10,DE,0.000161889766366791
2020-09-10,FR,0
2020-09-10,GB,0.00432002600261464
2020-09-10,IE,0
2020-09-10,US,0.00115691677083119
2020-09-11,AU,0
2020-09-11,CA,0.000767829926238776
2020-09-11,DE,0.000161482477173293
2020-09-11,FR,0
2020-09-11,GB,0.00428808053623708
2020-09-11,IE,0
2020-09-11,US,0.00115412916788645
2020-09-12,AU,0
2020-09-12,CA,0.00076683166119461
2020-09-12,DE,0.000161208415974354
2020-09-12,FR,0
2020-09-12,GB,0.00408279287724672
2020-09-12,IE,0
2020-09-12,US,0.00114871918982335
2020-09-13,AU,0
2020-09-13,CA,0.000765337188339938
2020-09-13,DE,0.000161060105130382
2020-09-13,FR,0
2020-09-13,GB,0.00387902864123062
2020-09-13,IE,0
2020-09-13,US,0.00114103957573157
2020-09-14,AU,0
2020-09-14,CA,0.000765030576643629
2020-09-14,DE,0.000160821319715501
2020-09-14,FR,0
2020-09-14,GB,0.00366958006413753
2020-09-14,IE,0
2020-09-14,US,0.00113909275198116
2020-09-15,AU,0
2020-09-15,CA,0.000763034853667563
2020-09-15,DE,0.000160621144427089
2020-09-15,FR,0
2020-09-15,GB,0.00346213832983346
2020-09-15,IE,0
2020-09-15,US,0.00113571189372625
2020-09-16,AU,0
2020-09-16,CA,0.000760665425745628
2020-09-16,DE,0.000160424629699131
2020-09-16,FR,0
2020-09-16,GB,0.00326295860610981
2020-09-16,IE,0
2020-09-16,US,0.0011326337687552
2020-09-17,AU,0
2020-09-17,CA,0.000758703139159544
2020-09-17,DE,0.000160247338351712
2020-09-17,FR,0
2020-09-17,GB,0.00306919818033498
2020-09-17,IE,0
2020-09-17,US,0.00112996356458088
2020-09-18,AU,0
2020-09-18,CA,0.000757082509341781
2020-09-18,DE,0.000160060746478716
2020-09-18,FR,0
2020-09-18,GB,0.00293765124286137
2020-09-18,IE,0
2020-09-18,US,0.00112451030442462
2020-09-19,AU,0
2020-09-19,CA,0.000754436801822282
2020-09-19,DE,0.000159809407284358
2020-09-19,FR,0
2020-09-19,GB,0.00298007380180146
2020-09-19,IE,0
2020-09-19,US,0.00111578296921943
2020-09-20,AU,0
2020-09-20,CA,0.000752090728540402
2020-09-20,DE,0.000159537557062676
2020-09-20,FR,0
2020-09-20,GB,0.00302282657785413
2020-09-20,IE,0
2020-09-20,US,0.00110614195093487
2020-09-21,AU,0
2020-09-21,CA,0.00075027821486847
2020-09-21,DE,0.000159386592041639
2020-09-21,FR,0
2020-09-21,GB,0.00306940423813661
2020-09-21,IE,0
2020-09-21,US,0.00109403806316608
2020-09-22,AU,0
2020-09-22,CA,0.000748141508497702
2020-09-22,DE,0.000159075414306627
2020-09-22,FR,0
2020-09-22,GB,0.00311763435274533
2020-09-22,IE,0
2020-09-22,US,0.00107844635362379
2020-09-23,AU,0
2020-09-23,CA,0.000746695519658471
2020-09-23,DE,0.000158779376376715
2020-09-23,FR,0
2020-09-23,GB,0.00316810601036531
2020-09-23,IE,0
2020-09-23,US,0.0010568453095387
2020-09-24,AU,0
2020-09-24,CA,0.00074472567109289
2020-09-24,DE,0.000158527629377039
2020-09-24,FR,0
2020-09-24,GB,0.00322250356197864
2020-09-24,IE,0
2020-09-24,US,0.00103910726319459
2020-09-25,AU,0
2020-09-25,CA,0.000742960842969308
2020-09-25,DE,0.000158292152074349
2020-09-25,FR,0.0000467067098859422
2020-09-25,GB,0.00321999229291548
2020-09-25,IE,0
2020-09-25,US,0.00103368813979842
2020-09-26,AU,0
2020-09-26,CA,0.00074122498332195
2020-09-26,DE,0.000158139824743295
2020-09-26,FR,0.0000936264962883066
2020-09-26,GB,0.0032159598058126
2020-09-26,IE,0
2020-09-26,US,0.00103467223727203
2020-09-27,AU,0
2020-09-27,CA,0.000739554775211893
2020-09-27,DE,0.000157924822201708
2020-09-27,FR,0.000140574654723318
2020-09-27,GB,0.00321066877402551
2020-09-27,IE,0
2020-09-27,US,0.00103922455727329
2020-09-28,AU,0
2020-09-28,CA,0.000737004198986571
2020-09-28,DE,0.000157559991511263
2020-09-28,FR,0.000187806089699329
2020-09-28,GB,0.00320065411260613
2020-09-28,IE,0
2020-09-28,US,0.0010429814330565
2020-09-29,AU,0
2020-09-29,CA,0.000735041717323964
2020-09-29,DE,0.000157311302970234
2020-09-29,FR,0.000234722177929725
2020-09-29,GB,0.00318976208042009
2020-09-29,IE,0
2020-09-29,US,0.0010470311563285
2020-09-30,AU,0
2020-09-30,CA,0.000733271094769706
2020-09-30,DE,0.000157075120696495
2020-09-30,FR,0.000281356312624029
2020-09-30,GB,0.00317988701771005
2020-09-30,IE,0
2020-09-30,US,0.0010576189378741
2020-10-01,AU,0
2020-10-01,CA,0.000733418405792812
2020-10-01,DE,0.000156791822338985
2020-10-01,FR,0.000328776511542279
2020-10-01,GB,0.00317457213284687
2020-10-01,IE,0
2020-10-01,US,0.00106035339997728
2020-10-02,AU,0
2020-10-02,CA,0.000733773355943688
2020-10-02,DE,0.000156575958121032
2020-10-02,FR,0.000329376937559331
2020-10-02,GB,0.0031689641636936
2020-10-02,IE,0
2020-10-02,US,0.00105387155755834
2020-10-03,AU,0
2020-10-03,CA,0.000787517411220116
2020-10-03,DE,0.00015636017257904
2020-10-03,FR,0.00032973016034873
2020-10-03,GB,0.0031052248807532
2020-10-03,IE,0
2020-10-03,US,0.00105574854707625
2020-10-04,AU,0
2020-10-04,CA,0.00084080053659885
2020-10-04,DE,0.000156047518104783
2020-10-04,FR,0.000330748486771419
2020-10-04,GB,0.00304361441921218
2020-10-04,IE,0
2020-10-04,US,0.00105794621660258
2020-10-05,AU,0
2020-10-05,CA,0.000894468727295194
2020-10-05,DE,0.000155850437498049
2020-10-05,FR,0.000331753363415487
2020-10-05,GB,0.002983939408882
2020-10-05,IE,0
2020-10-05,US,0.00105719856586829
2020-10-06,AU,0
2020-10-06,CA,0.000948290815195645
2020-10-06,DE,0.00015567073273672
2020-10-06,FR,0.000332602005230779
2020-10-06,GB,0.00292305683747693
2020-10-06,IE,0
2020-10-06,US,0.00106027335291254
2020-10-07,AU,0
2020-10-07,CA,0.00100137022126057
2020-10-07,DE,0.000155449837482192
2020-10-07,FR,0.000333039010091106
2020-10-07,GB,0.0028625142889955
2020-10-07,IE,0
2020-10-07,US,0.00106547093778937
2020-10-08,AU,0
2020-10-08,CA,0.00105188654917663
2020-10-08,DE,0.000155218568083956
2020-10-08,FR,0.000332704379304967
2020-10-08,GB,0.00279671407264866
2020-10-08,IE,0
2020-10-08,US,0.00106866195825098
2020-10-09,AU,0
2020-10-09,CA,0.00110113984132451
2020-10-09,DE,0.000154920302019543
2020-10-09,FR,0.000332136655289301
2020-10-09,GB,0.00278243054705425
2020-10-09,IE,0
2020-10-09,US,0.00107173968994309
2020-10-10,AU,0
2020-10-10,CA,0.00109765404109365
2020-10-10,DE,0.000154489709905166
2020-10-10,FR,0.000331908278751875
2020-10-10,GB,0.00282999215202302
2020-10-10,IE,0
2020-10-10,US,0.00107167451129922
2020-10-11,AU,0
2020-10-11,CA,0.00109420960636091
2020-10-11,DE,0.000175894782681775
2020-10-11,FR,0.000331161988271383
2020-10-11,GB,0.00287534020893783
2020-10-11,IE,0
2020-10-11,US,0.00107102001608478
2020-10-12,AU,0
2020-10-12,CA,0.00109128602058529
2020-10-12,DE,0.000197539441310863
2020-10-12,FR,0.000330640790699969
2020-10-12,GB,0.00292396751210314
2020-10-12,IE,0
2020-10-12,US,0.00107371302249562
2020-10-13,AU,0
2020-10-13,CA,0.00109118133127425
2020-10-13,DE,0.000219111255894174
2020-10-13,FR,0.00033058113642664
2020-10-13,GB,0.00297323689952457
2020-10-13,IE,0
2020-10-13,US,0.00107410343886264
2020-10-14,AU,0
2020-10-14,CA,0.00109166033791355
2020-10-14,DE,0.00024056163835804
2020-10-14,FR,0.000330672044251944
2020-10-14,GB,0.00302231977811002
2020-10-14,IE,0
2020-10-14,US,0.00106320839183745
2020-10-15,AU,0
2020-10-15,CA,0.00109193806034091
2020-10-15,DE,0.00026199550946935
2020-10-15,FR,0.000330279293877299
2020-10-15,GB,0.0030697122792265
2020-10-15,IE,0
2020-10-15,US,0.00105618376371134
2020-10-16,AU,0
2020-10-16,CA,0.00109414925761373
2020-10-16,DE,0.000283485058953672
2020-10-16,FR,0.000330765227644082
2020-10-16,GB,0.0030696907990095
2020-10-16,IE,0
2020-10-16,US,0.00104710800286004
2020-10-17,AU,0
2020-10-17,CA,0.00109710430038022
2020-10-17,DE,0.000305023371159171
2020-10-17,FR,0.000330912711263567
2020-10-17,GB,0.00306656343615267
2020-10-17,IE,0
2020-10-17,US,0.0010267177901691
2020-10-18,AU,0
2020-10-18,CA,0.0010995701239221
2020-10-18,DE,0.0003047249455508
2020-10-18,FR,0.000330844446060389
2020-10-18,GB,0.00306424947738031
