date,jobcountry,AI_share_postings
2019-09-04,NL,1.92301837341121
2019-09-04,US,1.71293561434895
2019-09-05,AU,2.21768934325695
2019-09-05,CA,1.67457809253147
2019-09-05,DE,1.91147587313969
2019-09-05,FR,2.05327637208717
2019-09-05,GB,2.02590680037515
2019-09-05,IE,3.72662978875691
2019-09-05,IT,2.82277858002568
2019-09-05,NL,1.91951787238941
2019-09-05,US,1.70862902990292
2019-09-06,AU,2.20926268467384
2019-09-06,CA,1.67757761875353
2019-09-06,DE,1.90349150701394
2019-09-06,FR,2.05897873975315
2019-09-06,GB,2.02569805315404
2019-09-06,IE,3.72433952405457
2019-09-06,IT,2.7954840589546
2019-09-06,NL,1.91097934098785
2019-09-06,US,1.70418641521581
2019-09-07,AU,2.19974031229716
2019-09-07,CA,1.67942650931997
2019-09-07,DE,1.89608105342685
2019-09-07,FR,2.05461281861896
2019-09-07,GB,2.02156516801063
2019-09-07,IE,3.7316470692944
2019-09-07,IT,2.77297030855306
2019-09-07,NL,1.90064423998364
2019-09-07,US,1.6997899222214
2019-09-08,AU,2.18759778152654
2019-09-08,CA,1.68260211286015
2019-09-08,DE,1.88752457823732
2019-09-08,FR,2.05656290997101
2019-09-08,GB,2.01709523890964
2019-09-08,IE,3.74423809264875
2019-09-08,IT,2.75102415370613
2019-09-08,NL,1.89422139589298
2019-09-08,US,1.69536784753148
2019-09-09,AU,2.19601804235428
2019-09-09,CA,1.68658540543105
2019-09-09,DE,1.88899459171858
2019-09-09,FR,2.06072722128238
2019-09-09,GB,2.01559500530762
2019-09-09,IE,3.75717739588723
2019-09-09,IT,2.75271950165788
2019-09-09,NL,1.89006980154083
2019-09-09,US,1.69718822871242
2019-09-10,AU,2.20489187417206
2019-09-10,CA,1.69036128737981
2019-09-10,DE,1.89093789121023
2019-09-10,FR,2.06419352797023
2019-09-10,GB,2.01262068792006
2019-09-10,IE,3.76820764550152
2019-09-10,IT,2.75165848662873
2019-09-10,NL,1.88418949937337
2019-09-10,US,1.69964355735299
2019-09-11,AU,2.21212429238332
2019-09-11,CA,1.69609001578425
2019-09-11,DE,1.89275482082564
2019-09-11,FR,2.06814026748488
2019-09-11,GB,2.00889713783168
2019-09-11,IE,3.77924709881706
2019-09-11,IT,2.7511699661965
2019-09-11,NL,1.88162435233015
2019-09-11,US,1.70044401176545
2019-09-12,AU,2.20692549958997
2019-09-12,CA,1.70296979865842
2019-09-12,DE,1.89361942684202
2019-09-12,FR,2.07119248247186
2019-09-12,GB,2.00670709345648
2019-09-12,IE,3.81153607248993
2019-09-12,IT,2.74801505456897
2019-09-12,NL,1.87887011820511
2019-09-12,US,1.7097152808663
2019-09-13,AU,2.19957329675684
2019-09-13,CA,1.70812163944808
2019-09-13,DE,1.89745717841961
2019-09-13,FR,2.06953759988831
2019-09-13,GB,2.00314149907804
2019-09-13,IE,3.83829162519381
2019-09-13,IT,2.77220842787137
2019-09-13,NL,1.87872281730867
2019-09-13,US,1.7196365828391
2019-09-14,AU,2.19921733932188
2019-09-14,CA,1.71205463924278
2019-09-14,DE,1.90348146684794
2019-09-14,FR,2.07916164537792
2019-09-14,GB,2.00109548308412
2019-09-14,IE,3.85343365546314
2019-09-14,IT,2.7895367280828
2019-09-14,NL,1.88300738891733
2019-09-14,US,1.73001822342152
2019-09-15,AU,2.19803440652912
2019-09-15,CA,1.71667652529191
2019-09-15,DE,1.910334673629
2019-09-15,FR,2.07857355056573
2019-09-15,GB,1.99914963841021
2019-09-15,IE,3.87326864580176
2019-09-15,IT,2.80362349290645
2019-09-15,NL,1.88560479896941
2019-09-15,US,1.74122858074788
2019-09-16,AU,2.18274987831034
2019-09-16,CA,1.71944492378911
2019-09-16,DE,1.90644682653795
2019-09-16,FR,2.07441821297053
2019-09-16,GB,1.9951156839832
2019-09-16,IE,3.89132471249434
2019-09-16,IT,2.78803021770577
2019-09-16,NL,1.88386277778511
2019-09-16,US,1.74607543498981
2019-09-17,AU,2.16397715094999
2019-09-17,CA,1.72208512488045
2019-09-17,DE,1.90250219755935
2019-09-17,FR,2.06701763169261
2019-09-17,GB,1.99217106185877
2019-09-17,IE,3.90074141627434
2019-09-17,IT,2.77527601471208
2019-09-17,NL,1.88372272428068
2019-09-17,US,1.74988389348313
2019-09-18,AU,2.14720612080355
2019-09-18,CA,1.72633972781979
2019-09-18,DE,1.8985696924824
2019-09-18,FR,2.05766366185472
2019-09-18,GB,1.99120173765102
2019-09-18,IE,3.9189718033933
2019-09-18,IT,2.76449920519094
2019-09-18,NL,1.88289556511055
2019-09-18,US,1.75617154816323
2019-09-19,AU,2.1420865384485
2019-09-19,CA,1.72824032570366
2019-09-19,DE,1.89588369684904
2019-09-19,FR,2.05495240182005
2019-09-19,GB,1.99070353298663
2019-09-19,IE,3.92314040337482
2019-09-19,IT,2.76296036661998
2019-09-19,NL,1.88198332082669
2019-09-19,US,1.76214373943515
2019-09-20,AU,2.14569995447385
2019-09-20,CA,1.73912815555615
2019-09-20,DE,1.89911841013601
2019-09-20,FR,2.05850054914707
2019-09-20,GB,2.00285317680271
2019-09-20,IE,3.94394373465248
2019-09-20,IT,2.75557038912885
2019-09-20,NL,1.88384209376364
2019-09-20,US,1.77474797326355
2019-09-21,AU,2.14083499740103
2019-09-21,CA,1.74872630741183
2019-09-21,DE,1.90062381480815
2019-09-21,FR,2.0620141764399
2019-09-21,GB,2.0129333333113
2019-09-21,IE,3.95605966638341
2019-09-21,IT,2.74542463195233
2019-09-21,NL,1.88349790099234
2019-09-21,US,1.78523717433005
2019-09-22,AU,2.14028594296723
2019-09-22,CA,1.76041159641977
2019-09-22,DE,1.90287423025426
2019-09-22,FR,2.06816660295031
2019-09-22,GB,2.02255451920756
2019-09-22,IE,3.96704064102265
2019-09-22,IT,2.74122448325147
2019-09-22,NL,1.88351999069812
2019-09-22,US,1.79578127020486
2019-09-23,AU,2.13784958301025
2019-09-23,CA,1.77094071076722
2019-09-23,DE,1.90484602150507
2019-09-23,FR,2.0742279575145
2019-09-23,GB,2.03228179257349
2019-09-23,IE,3.97891090092064
2019-09-23,IT,2.73904857372568
2019-09-23,NL,1.8857028569734
2019-09-23,US,1.80515090885103
2019-09-24,AU,2.13497370182244
2019-09-24,CA,1.78024967491645
2019-09-24,DE,1.9038914822462
2019-09-24,FR,2.08112833494078
2019-09-24,GB,2.04244043912204
2019-09-24,IE,3.99501272867547
2019-09-24,IT,2.73798779499245
2019-09-24,NL,1.88471026288871
2019-09-24,US,1.81511838798299
2019-09-25,AU,2.12875722033794
2019-09-25,CA,1.78503782569087
2019-09-25,DE,1.90467667051075
2019-09-25,FR,2.0890110495619
2019-09-25,GB,2.05219404371531
2019-09-25,IE,4.00118886656354
2019-09-25,IT,2.73804722431803
2019-09-25,NL,1.88485195535366
2019-09-25,US,1.82417630837267
2019-09-26,AU,2.11437276821309
2019-09-26,CA,1.78375684048458
2019-09-26,DE,1.90481537254937
2019-09-26,FR,2.09287730574839
2019-09-26,GB,2.05212500145311
2019-09-26,IE,3.99889417567941
2019-09-26,IT,2.73647796526102
2019-09-26,NL,1.88131134649847
2019-09-26,US,1.82598047199115
2019-09-27,AU,2.09614114952197
2019-09-27,CA,1.77655013115562
2019-09-27,DE,1.89953502177442
2019-09-27,FR,2.09997906718845
2019-09-27,GB,2.04060197310779
2019-09-27,IE,3.99699821126691
2019-09-27,IT,2.73032080981751
2019-09-27,NL,1.8744607633623
2019-09-27,US,1.81795069809702
2019-09-28,AU,2.07869914159811
2019-09-28,CA,1.77069609108328
2019-09-28,DE,1.89505466775177
2019-09-28,FR,2.10015951047744
2019-09-28,GB,2.02882863573395
2019-09-28,IE,3.99518762361712
2019-09-28,IT,2.72935044503896
2019-09-28,NL,1.86777062987975
2019-09-28,US,1.81039656659286
2019-09-29,AU,2.06107876540274
2019-09-29,CA,1.76227666761723
2019-09-29,DE,1.88814298645649
2019-09-29,FR,2.10532051450825
2019-09-29,GB,2.01622150330909
2019-09-29,IE,3.9884323884776
2019-09-29,IT,2.7255858998976
2019-09-29,NL,1.86123300402797
2019-09-29,US,1.80159072174094
2019-09-30,AU,2.0436487075041
2019-09-30,CA,1.75351021843556
2019-09-30,DE,1.88298065857329
2019-09-30,FR,2.10969069714636
2019-09-30,GB,2.00559073846321
2019-09-30,IE,3.97821650219512
2019-09-30,IT,2.72695632211848
2019-09-30,NL,1.85437278698658
2019-09-30,US,1.79442905406862
2019-10-01,AU,2.02651642302316
2019-10-01,CA,1.748199410049
2019-10-01,DE,1.87939735718284
2019-10-01,FR,2.11603375643083
2019-10-01,GB,1.99970194520596
2019-10-01,IE,3.96575244517319
2019-10-01,IT,2.72874985450867
2019-10-01,NL,1.85321587283664
2019-10-01,US,1.78526194171661
2019-10-02,AU,2.01319360096446
2019-10-02,CA,1.74519381210848
2019-10-02,DE,1.87566226947632
2019-10-02,FR,2.12529386402995
2019-10-02,GB,1.99291529715498
2019-10-02,IE,3.94825326896847
2019-10-02,IT,2.7312399642376
2019-10-02,NL,1.84897099894414
2019-10-02,US,1.77875436685058
2019-10-03,AU,2.01351419497854
2019-10-03,CA,1.74967626143101
2019-10-03,DE,1.87587224349039
2019-10-03,FR,2.14010058791885
2019-10-03,GB,1.99439837217331
2019-10-03,IE,3.93787034330689
2019-10-03,IT,2.73373763445348
2019-10-03,NL,1.8463535694302
2019-10-03,US,1.77765284259225
2019-10-04,AU,2.01447791842049
2019-10-04,CA,1.75206069754788
2019-10-04,DE,1.87773481393151
2019-10-04,FR,2.14912888332297
2019-10-04,GB,1.99543651075295
2019-10-04,IE,3.92438944932511
2019-10-04,IT,2.74304616942387
2019-10-04,NL,1.84572760604354
2019-10-04,US,1.77864806043752
2019-10-05,AU,2.02211328423805
2019-10-05,CA,1.75206504578041
2019-10-05,DE,1.87781991015646
2019-10-05,FR,2.16336213294602
2019-10-05,GB,1.99766191625826
2019-10-05,IE,3.91979975963485
2019-10-05,IT,2.75275896928573
2019-10-05,NL,1.84539032722737
2019-10-05,US,1.78105294520706
2019-10-06,AU,2.02761600683875
2019-10-06,CA,1.75256641660862
2019-10-06,DE,1.88032465737973
2019-10-06,FR,2.1745251752781
2019-10-06,GB,2.00114553987638
2019-10-06,IE,3.91505528676914
2019-10-06,IT,2.75880990914227
2019-10-06,NL,1.84530470321285
2019-10-06,US,1.78384284265641
2019-10-07,AU,2.03339873425265
2019-10-07,CA,1.75446692832926
2019-10-07,DE,1.88138671072365
2019-10-07,FR,2.17319330220279
2019-10-07,GB,2.00257462648441
2019-10-07,IE,3.90628983417079
2019-10-07,IT,2.76434609127624
2019-10-07,NL,1.84591120174022
2019-10-07,US,1.78619927802599
2019-10-08,AU,2.04573079594858
2019-10-08,CA,1.75456656228142
2019-10-08,DE,1.88248008486143
2019-10-08,FR,2.17172647774541
2019-10-08,GB,2.00161394560335
2019-10-08,IE,3.9046449630185
2019-10-08,IT,2.76368023157322
2019-10-08,NL,1.84263666401561
2019-10-08,US,1.79005202714706
2019-10-09,AU,2.05759517938241
2019-10-09,CA,1.756938189956
2019-10-09,DE,1.88363908240112
2019-10-09,FR,2.16940097148779
2019-10-09,GB,2.00217555434445
2019-10-09,IE,3.90208209099494
2019-10-09,IT,2.75577786050816
2019-10-09,NL,1.84212120718057
2019-10-09,US,1.79130790404666
2019-10-10,AU,2.06357689350526
2019-10-10,CA,1.75802871371147
2019-10-10,DE,1.88364681288929
2019-10-10,FR,2.17233318864169
2019-10-10,GB,2.00557207057993
2019-10-10,IE,3.90974726143115
2019-10-10,IT,2.74796036607257
2019-10-10,NL,1.84292987453912
2019-10-10,US,1.79283913947569
2019-10-11,AU,2.068795953088
2019-10-11,CA,1.76001861293077
2019-10-11,DE,1.88659922850564
2019-10-11,FR,2.17799259635303
2019-10-11,GB,2.0117052455505
2019-10-11,IE,3.91930471163256
2019-10-11,IT,2.73800666523244
2019-10-11,NL,1.84678292246996
2019-10-11,US,1.79486436405585
2019-10-12,AU,2.06939036891179
2019-10-12,CA,1.76517270669857
2019-10-12,DE,1.88853992099612
2019-10-12,FR,2.18288360661148
2019-10-12,GB,2.02129875288397
2019-10-12,IE,3.93092045464006
2019-10-12,IT,2.72123125323292
2019-10-12,NL,1.85187721262156
2019-10-12,US,1.79594134067577
2019-10-13,AU,2.07061698658927
2019-10-13,CA,1.76903354681784
2019-10-13,DE,1.88878802248347
2019-10-13,FR,2.18438329923587
2019-10-13,GB,2.02991473848795
2019-10-13,IE,3.94045688915973
2019-10-13,IT,2.70874382603296
2019-10-13,NL,1.8571801823918
2019-10-13,US,1.79708656928257
2019-10-14,AU,2.07466341819875
2019-10-14,CA,1.77189640285647
2019-10-14,DE,1.88897949010215
2019-10-14,FR,2.20111751889443
2019-10-14,GB,2.03853801749982
2019-10-14,IE,3.95222424239296
2019-10-14,IT,2.69339923799471
2019-10-14,NL,1.86221645593444
2019-10-14,US,1.79784121601205
2019-10-15,AU,2.07472998158769
2019-10-15,CA,1.77517143351863
2019-10-15,DE,1.89320045955327
2019-10-15,FR,2.21886139904686
2019-10-15,GB,2.04985319356125
2019-10-15,IE,3.96829712984422
2019-10-15,IT,2.69335709178879
2019-10-15,NL,1.87287229115138
2019-10-15,US,1.79917751302913
2019-10-16,AU,2.06848331980014
2019-10-16,CA,1.7780739942626
2019-10-16,DE,1.89608158048876
2019-10-16,FR,2.23353135108402
2019-10-16,GB,2.0538749179172
2019-10-16,IE,3.97335527053641
2019-10-16,IT,2.6945642746961
2019-10-16,NL,1.87647956193797
2019-10-16,US,1.80062600710951
2019-10-17,AU,2.06339797530019
2019-10-17,CA,1.78141911141498
2019-10-17,DE,1.89806008697762
2019-10-17,FR,2.23353539082085
2019-10-17,GB,2.05783613530062
2019-10-17,IE,3.97012298746517
2019-10-17,IT,2.69797845722873
2019-10-17,NL,1.88385710926601
2019-10-17,US,1.80263142463376
2019-10-18,AU,2.05796133154641
2019-10-18,CA,1.78469567191325
2019-10-18,DE,1.89765499448782
2019-10-18,FR,2.23585122867933
2019-10-18,GB,2.05840606607762
2019-10-18,IE,3.9557638332246
2019-10-18,IT,2.7073638158218
2019-10-18,NL,1.88698934451909
2019-10-18,US,1.80489483303258
2019-10-19,AU,2.04925324046991
2019-10-19,CA,1.78285213008756
2019-10-19,DE,1.89875832266683
2019-10-19,FR,2.23654151869354
2019-10-19,GB,2.05616051270494
2019-10-19,IE,3.93764788584771
2019-10-19,IT,2.72207941865257
2019-10-19,NL,1.88513331461524
2019-10-19,US,1.80399428719953
2019-10-20,AU,2.04178937826652
2019-10-20,CA,1.78445420518526
2019-10-20,DE,1.90034137329165
2019-10-20,FR,2.24321840331413
2019-10-20,GB,2.05637092317258
2019-10-20,IE,3.92563500595743
2019-10-20,IT,2.73646255166944
2019-10-20,NL,1.88822365053107
2019-10-20,US,1.80634624306774
2019-10-21,AU,2.03483873279656
2019-10-21,CA,1.78787790284571
2019-10-21,DE,1.90239352786083
2019-10-21,FR,2.24555154184494
2019-10-21,GB,2.05670157065202
2019-10-21,IE,3.9174731260681
2019-10-21,IT,2.7518499447538
2019-10-21,NL,1.89198349623723
2019-10-21,US,1.80913786553921
2019-10-22,AU,2.02843143306364
2019-10-22,CA,1.79169189366514
2019-10-22,DE,1.89973692419446
2019-10-22,FR,2.25029026735473
2019-10-22,GB,2.05449276972849
2019-10-22,IE,3.90852162257728
2019-10-22,IT,2.75670999447118
2019-10-22,NL,1.89085625472759
2019-10-22,US,1.81274269335203
2019-10-23,AU,2.02958383096486
2019-10-23,CA,1.79406338477948
2019-10-23,DE,1.89818195227933
2019-10-23,FR,2.25850158642127
2019-10-23,GB,2.05883733100937
2019-10-23,IE,3.90528633926447
2019-10-23,IT,2.76841042486106
2019-10-23,NL,1.89315996620345
2019-10-23,US,1.81612615778896
2019-10-24,AU,2.03141049992233
2019-10-24,CA,1.7977493700401
2019-10-24,DE,1.89729256923436
2019-10-24,FR,2.27019746857228
2019-10-24,GB,2.06483803028654
2019-10-24,IE,3.90624524322898
2019-10-24,IT,2.78057112023981
2019-10-24,NL,1.89397211390993
2019-10-24,US,1.81931958431753
2019-10-25,AU,2.03300258992233
2019-10-25,CA,1.80155470135357
2019-10-25,DE,1.89813101048716
2019-10-25,FR,2.2791903291773
2019-10-25,GB,2.07215009491156
2019-10-25,IE,3.90255855513735
2019-10-25,IT,2.79836107551498
2019-10-25,NL,1.89852124437374
2019-10-25,US,1.82078342360704
2019-10-26,AU,2.03482318907425
2019-10-26,CA,1.80607962994186
2019-10-26,DE,1.89683453465937
2019-10-26,FR,2.28509066483443
2019-10-26,GB,2.07886836206953
2019-10-26,IE,3.89803001362068
2019-10-26,IT,2.81335060394381
2019-10-26,NL,1.90675817302227
2019-10-26,US,1.82503146305233
2019-10-27,AU,2.04074694931622
2019-10-27,CA,1.81259113249599
2019-10-27,DE,1.89580724883465
2019-10-27,FR,2.29267098263266
2019-10-27,GB,2.08510339544086
2019-10-27,IE,3.88545338168196
2019-10-27,IT,2.83114521875071
2019-10-27,NL,1.90985853225523
2019-10-27,US,1.82722496928294
2019-10-28,AU,2.04066996022123
2019-10-28,CA,1.81831490046997
2019-10-28,DE,1.89470506540289
2019-10-28,FR,2.30399188653256
2019-10-28,GB,2.09051227070759
2019-10-28,IE,3.87058649313564
2019-10-28,IT,2.84924635161049
2019-10-28,NL,1.91134562110836
2019-10-28,US,1.8291028815744
2019-10-29,AU,2.04114743734844
2019-10-29,CA,1.82455921925292
2019-10-29,DE,1.89521766947226
2019-10-29,FR,2.31188718894198
2019-10-29,GB,2.09416618448441
2019-10-29,IE,3.85632287939019
2019-10-29,IT,2.86596831628517
2019-10-29,NL,1.89547618769709
2019-10-29,US,1.8286921219281
2019-10-30,AU,2.04632057427466
2019-10-30,CA,1.82961987598992
2019-10-30,DE,1.89800847741456
2019-10-30,FR,2.31658682691534
2019-10-30,GB,2.09859034335342
2019-10-30,IE,3.85783866541062
2019-10-30,IT,2.87570838426038
2019-10-30,NL,1.8798817350992
2019-10-30,US,1.82812559048498
2019-10-31,AU,2.05086674251189
2019-10-31,CA,1.8345818526925
2019-10-31,DE,1.89893380195219
2019-10-31,FR,2.32382517384489
2019-10-31,GB,2.10065201693683
2019-10-31,IE,3.85491143249664
2019-10-31,IT,2.89034078753608
2019-10-31,NL,1.8658060771121
2019-10-31,US,1.82786064392263
2019-11-01,AU,2.05906203618913
2019-11-01,CA,1.84079256955852
2019-11-01,DE,1.89873298398582
2019-11-01,FR,2.33347047271151
2019-11-01,GB,2.10608313332474
2019-11-01,IE,3.85701436267141
2019-11-01,IT,2.89289581283084
2019-11-01,NL,1.84772781683197
2019-11-01,US,1.82848445061274
2019-11-02,AU,2.06538829793197
2019-11-02,CA,1.8473590157153
2019-11-02,DE,1.90012822451405
2019-11-02,FR,2.34443346135069
2019-11-02,GB,2.11063869179754
2019-11-02,IE,3.86054821218501
2019-11-02,IT,2.89901806405091
2019-11-02,NL,1.82412387170384
2019-11-02,US,1.82810950431689
2019-11-03,AU,2.06728458411963
2019-11-03,CA,1.85031817878441
2019-11-03,DE,1.90051128647875
2019-11-03,FR,2.350813726215
2019-11-03,GB,2.11389426036749
2019-11-03,IE,3.86250224142322
2019-11-03,IT,2.901064254443
2019-11-03,NL,1.80226566792412
2019-11-03,US,1.82614757165765
2019-11-04,AU,2.07407067086345
2019-11-04,CA,1.85373548406322
2019-11-04,DE,1.89959882605028
2019-11-04,FR,2.35579984620372
2019-11-04,GB,2.11792947620417
2019-11-04,IE,3.87356667260373
2019-11-04,IT,2.90343988361253
2019-11-04,NL,1.78135497855862
2019-11-04,US,1.82385250366619
2019-11-05,AU,2.0784574566252
2019-11-05,CA,1.85531899940968
2019-11-05,DE,1.89860950443874
2019-11-05,FR,2.361068904659
2019-11-05,GB,2.12151094130895
2019-11-05,IE,3.881875862978
2019-11-05,IT,2.90655647038852
2019-11-05,NL,1.77742070122065
2019-11-05,US,1.82225520174807
2019-11-06,AU,2.07857114073069
2019-11-06,CA,1.8567617612858
2019-11-06,DE,1.89711325690617
2019-11-06,FR,2.37087517773544
2019-11-06,GB,2.12279847691045
2019-11-06,IE,3.88789289222704
2019-11-06,IT,2.91041406719732
2019-11-06,NL,1.77618956953886
2019-11-06,US,1.8213498750305
2019-11-07,AU,2.07955357569084
2019-11-07,CA,1.85923410273858
2019-11-07,DE,1.89781962438248
2019-11-07,FR,2.3773185573588
2019-11-07,GB,2.12662689082323
2019-11-07,IE,3.89480511543647
2019-11-07,IT,2.90722364274863
2019-11-07,NL,1.77082916373978
2019-11-07,US,1.82089963567627
2019-11-08,AU,2.07669958353969
2019-11-08,CA,1.86215498129746
2019-11-08,DE,1.89930674487542
2019-11-08,FR,2.37997475269627
2019-11-08,GB,2.12555197651077
2019-11-08,IE,3.89575241547169
2019-11-08,IT,2.90817234942489
2019-11-08,NL,1.76675228744342
2019-11-08,US,1.82025664743196
2019-11-09,AU,2.08209984924954
2019-11-09,CA,1.86893505261888
2019-11-09,DE,1.90038294373253
2019-11-09,FR,2.38386654542682
2019-11-09,GB,2.12648791172045
2019-11-09,IE,3.90175092693616
2019-11-09,IT,2.91157952736239
2019-11-09,NL,1.76911320767588
2019-11-09,US,1.82219054156825
2019-11-10,AU,2.08443950615045
2019-11-10,CA,1.8754324505019
2019-11-10,DE,1.90158428726557
2019-11-10,FR,2.38763966279624
2019-11-10,GB,2.12693130534871
2019-11-10,IE,3.90995058268421
2019-11-10,IT,2.91345376044435
2019-11-10,NL,1.76911568718271
2019-11-10,US,1.82543849113529
2019-11-11,AU,2.08884572715663
2019-11-11,CA,1.88136538133268
2019-11-11,DE,1.90697336995521
2019-11-11,FR,2.39379442510059
2019-11-11,GB,2.12790740389384
2019-11-11,IE,3.91333313611483
2019-11-11,IT,2.91481181603237
2019-11-11,NL,1.76851008845363
2019-11-11,US,1.82888548192937
2019-11-12,AU,2.09115420896833
2019-11-12,CA,1.88610351558842
2019-11-12,DE,1.90918333153802
2019-11-12,FR,2.40118860525401
2019-11-12,GB,2.13109142160929
2019-11-12,IE,3.92025658974717
2019-11-12,IT,2.91532281281914
2019-11-12,NL,1.7673457087282
2019-11-12,US,1.83136787674868
2019-11-13,AU,2.09282235157843
2019-11-13,CA,1.89177319101882
2019-11-13,DE,1.91440241797561
2019-11-13,FR,2.40549426795087
2019-11-13,GB,2.13649695618591
2019-11-13,IE,3.91786723108337
2019-11-13,IT,2.91959564938077
2019-11-13,NL,1.76577782804734
2019-11-13,US,1.83335269451598
2019-11-14,AU,2.09506335309631
2019-11-14,CA,1.89526155438005
2019-11-14,DE,1.91768231618428
2019-11-14,FR,2.41177740640736
2019-11-14,GB,2.13948899204522
2019-11-14,IE,3.91626079556813
2019-11-14,IT,2.92451695960824
2019-11-14,NL,1.76408195774925
2019-11-14,US,1.83542086967802
2019-11-15,AU,2.09809488570926
2019-11-15,CA,1.89465831768639
2019-11-15,DE,1.91673601110908
2019-11-15,FR,2.42230558273164
2019-11-15,GB,2.14252272416512
2019-11-15,IE,3.91780446568949
2019-11-15,IT,2.92585483110122
2019-11-15,NL,1.76266926239619
2019-11-15,US,1.8380763972178
2019-11-16,AU,2.09788513999842
2019-11-16,CA,1.89483020433472
2019-11-16,DE,1.92180308394596
2019-11-16,FR,2.42943695541003
2019-11-16,GB,2.14398942618349
2019-11-16,IE,3.93245844675264
2019-11-16,IT,2.92081608408358
2019-11-16,NL,1.75444564985116
2019-11-16,US,1.8393453718816
2019-11-17,AU,2.09739466191652
2019-11-17,CA,1.89329426899401
2019-11-17,DE,1.92462667887236
2019-11-17,FR,2.43773424081067
2019-11-17,GB,2.14390662595315
2019-11-17,IE,3.94653124027708
2019-11-17,IT,2.91301148912768
2019-11-17,NL,1.74885742419814
2019-11-17,US,1.83973650662852
2019-11-18,AU,2.09890979234779
2019-11-18,CA,1.89278728541659
2019-11-18,DE,1.92648561502157
2019-11-18,FR,2.44522723824575
2019-11-18,GB,2.1448565971755
2019-11-18,IE,3.95764966247036
2019-11-18,IT,2.90486429576468
2019-11-18,NL,1.74438565420701
2019-11-18,US,1.84069633474261
2019-11-19,AU,2.10744940441472
2019-11-19,CA,1.89439406320984
2019-11-19,DE,1.92728662563983
2019-11-19,FR,2.45091323173458
2019-11-19,GB,2.14289613743631
2019-11-19,IE,3.96811371129579
2019-11-19,IT,2.90255634535228
2019-11-19,NL,1.74482960677549
2019-11-19,US,1.84204691108946
2019-11-20,AU,2.11626146112858
2019-11-20,CA,1.89798858028574
2019-11-20,DE,1.92432346599992
2019-11-20,FR,2.45575832776712
2019-11-20,GB,2.13921738133423
2019-11-20,IE,3.97542970127933
2019-11-20,IT,2.90313482516871
2019-11-20,NL,1.74460823746938
2019-11-20,US,1.8445505684743
2019-11-21,AU,2.12498226282235
2019-11-21,CA,1.90189237373455
2019-11-21,DE,1.92268555458555
2019-11-21,FR,2.45953321380763
2019-11-21,GB,2.13460907785644
2019-11-21,IE,3.98604940877558
2019-11-21,IT,2.89747478452178
2019-11-21,NL,1.74611111839767
2019-11-21,US,1.84590415680604
2019-11-22,AU,2.12922806926091
2019-11-22,CA,1.90947790227864
2019-11-22,DE,1.926454065997
2019-11-22,FR,2.45643958574578
2019-11-22,GB,2.13265923274741
2019-11-22,IE,3.98065718083524
2019-11-22,IT,2.88029641698696
2019-11-22,NL,1.74385264046101
2019-11-22,US,1.84632991122413
2019-11-23,AU,2.13536038051016
2019-11-23,CA,1.91658323100875
2019-11-23,DE,1.92358056815463
2019-11-23,FR,2.45975780974248
2019-11-23,GB,2.13098142801977
2019-11-23,IE,3.96258085231428
2019-11-23,IT,2.86805640364138
2019-11-23,NL,1.74740082816846
2019-11-23,US,1.84725663498345
2019-11-24,AU,2.14369066295828
2019-11-24,CA,1.92640752025083
2019-11-24,DE,1.9262774738138
2019-11-24,FR,2.46334658271935
2019-11-24,GB,2.13184704737395
2019-11-24,IE,3.94380858345423
2019-11-24,IT,2.85914385398589
2019-11-24,NL,1.74921865657101
2019-11-24,US,1.84833423164685
2019-11-25,AU,2.14792762705632
2019-11-25,CA,1.93643100210762
2019-11-25,DE,1.92599841052656
2019-11-25,FR,2.46620907074252
2019-11-25,GB,2.13138119457538
2019-11-25,IE,3.92609058271118
2019-11-25,IT,2.84943231172237
2019-11-25,NL,1.75062463334625
2019-11-25,US,1.84875882389857
2019-11-26,AU,2.15432030524499
2019-11-26,CA,1.94276123448779
2019-11-26,DE,1.92733086536162
2019-11-26,FR,2.46556252502983
2019-11-26,GB,2.13237498444489
2019-11-26,IE,3.90254179241916
2019-11-26,IT,2.83705955375394
2019-11-26,NL,1.74935787588351
2019-11-26,US,1.84997045060334
2019-11-27,AU,2.16184927111501
2019-11-27,CA,1.9478221051672
2019-11-27,DE,1.92920936947335
2019-11-27,FR,2.46519951584479
2019-11-27,GB,2.13769202086037
2019-11-27,IE,3.89941421901033
2019-11-27,IT,2.82095154373967
2019-11-27,NL,1.74714695459817
2019-11-27,US,1.85053700475673
2019-11-28,AU,2.16495967186354
2019-11-28,CA,1.95290366375733
2019-11-28,DE,1.92621526440741
2019-11-28,FR,2.46561426982299
2019-11-28,GB,2.14659750825128
2019-11-28,IE,3.89502158756262
2019-11-28,IT,2.81095160615793
2019-11-28,NL,1.7647521977889
2019-11-28,US,1.85131592243404
2019-11-29,AU,2.17452062548768
2019-11-29,CA,1.95773016535956
2019-11-29,DE,1.92354972120915
2019-11-29,FR,2.4679482953779
2019-11-29,GB,2.15367613282304
2019-11-29,IE,3.9130298147679
2019-11-29,IT,2.81410563487767
2019-11-29,NL,1.7828935360312
2019-11-29,US,1.85259289569339
2019-11-30,AU,2.18596207813064
2019-11-30,CA,1.96229235229289
2019-11-30,DE,1.92488078120558
2019-11-30,FR,2.46500461211456
2019-11-30,GB,2.16043749049029
2019-11-30,IE,3.93987110121706
